town,ward,precinct,office,district,party,candidate,votes
Princeton,,,President,,Republican,John McCain,336
N. Adams,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Tyringham,,,President,,Republican,John McCain,26
Winchendon,,,President,,Libertarian,Harry Browne,1
Georgetown,,,President,,Republican,All Others,2
Florida,,,President,,Republican,Total Votes Cast,56
Danvers,,,President,,Republican,All Others,3
Groveland,,,President,,Libertarian,All Others,0
Oxford,,,President,,Democratic,Al Gore,604
Athol,,,President,,Democratic,Al Gore,303
Barre,,,President,,Libertarian,David Lynn Hollist,0
Randolph,,,President,,Republican,Gary Bauer,154
Waltham,,,President,,Libertarian,No Preference,2
Sterling,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Millis,,,President,,Libertarian,Kip Lee,0
Raynham,,,President,,Libertarian,All Others,0
Westwood,,,President,,Democratic,Total Votes Cast,1575
Stow,,,President,,Republican,No Preference,0
Canton,,,President,,Libertarian,All Others,0
Leicester,,,President,,Republican,Blank Votes,0
Heath,,,President,,Democratic,Al Gore,40
Milton,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",20
Braintree,,,President,,Republican,Orrin Hatch,0
Dedham,,,President,,Republican,Gary Bauer,4
Barnstable,,,President,,Libertarian,David Lynn Hollist,2
Concord,,,President,,Democratic,All Others,15
Methuen,,,President,,Libertarian,L. Neil Smith,1
Montgomery,,,President,,Democratic,No Preference,0
Georgetown,,,President,,Libertarian,Blank Votes,0
Groton,,,President,,Republican,No Preference,0
Edgartown,,,President,,Republican,Steve Forbes,1
Southwick,,,President,,Libertarian,All Others,1
Gill,,,President,,Republican,Gary Bauer,0
Randolph,,,President,,Libertarian,David Lynn Hollist,0
Methuen,,,President,,Republican,All Others,2
Marblehead,,,President,,Libertarian,Larry Hines,0
Boylston,,,President,,Republican,George W. Bush,216
Newbury,,,President,,Democratic,Al Gore,317
Waltham,,,President,,Republican,Alan Keyes,92
Hatfield,,,President,,Libertarian,Larry Hines,0
Stoughton,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",8
Norfolk,,,President,,Republican,Blank Votes,22
Dighton,,,President,,Republican,Total Votes Cast,471
Dudley,,,President,,Democratic,Blank Votes,14
Yarmouth,,,President,,Libertarian,Total Votes Cast,5
Milford,,,President,,Democratic,Bill Bradley,510
Somerville,,,President,,Republican,John McCain,1685
Norwood,,,President,,Republican,Steve Forbes,5
Harwich,,,President,,Republican,No Preference,2
Wenham,,,President,,Republican,All Others,1
Falmouth,,,President,,Republican,Steve Forbes,8
Nahant,,,President,,Republican,Gary Bauer,2
Acushnet,,,President,,Democratic,Blank Votes,24
Tewksbury,,,President,,Libertarian,All Others,0
Richmond,,,President,,Democratic,Bill Bradley,44
Sheffield,,,President,,Republican,No Preference,0
Hopkinton,,,President,,Libertarian,No Preference,2
Maynard,,,President,,Republican,Blank Votes,6
Tolland,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Boylston,,,President,,Republican,Total Votes Cast,633
Southborough,,,President,,Libertarian,All Others,0
Newburyport,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Plainfield,,,President,,Republican,Blank Votes,0
Danvers,,,President,,Libertarian,Blank Votes,0
Westfield,,,President,,Libertarian,Harry Browne,1
W. Newbury,,,President,,Libertarian,Harry Browne,1
Palmer,,,President,,Libertarian,Larry Hines,0
Halifax,,,President,,Republican,Total Votes Cast,951
Hanson,,,President,,Libertarian,Harry Browne,3
Mendon,,,President,,Libertarian,Kip Lee,0
Mount Washington,,,President,,Democratic,All Others,0
Marblehead,,,President,,Democratic,Bill Bradley,1048
Framingham,,,President,,Democratic,Blank Votes,96
Bedford,,,President,,Democratic,Al Gore,702
Northbridge,,,President,,Libertarian,Kip Lee,0
Hamilton,,,President,,Republican,Total Votes Cast,1458
Wellfleet,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Paxton,,,President,,Republican,All Others,0
Hubbardston,,,President,,Republican,All Others,1
New Braintree,,,President,,Democratic,Al Gore,35
Dartmouth,,,President,,Democratic,Blank Votes,93
Wakefield,,,President,,Libertarian,Harry Browne,1
Franklin,,,President,,Libertarian,All Others,0
Rockland,,,President,,Republican,Alan Keyes,44
Monson,,,President,,Republican,Gary Bauer,0
Edgartown,,,President,,Democratic,Bill Bradley,167
Watertown,,,President,,Libertarian,All Others,0
Chester,,,President,,Democratic,All Others,2
Worthington,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Westport,,,President,,Republican,Total Votes Cast,998
Westhampton,,,President,,Republican,Alan Keyes,3
Brockton,,,President,,Republican,Orrin Hatch,3
Richmond,,,President,,Republican,John McCain,121
Mansfield,,,President,,Libertarian,Larry Hines,0
Lakeville,,,President,,Democratic,Bill Bradley,214
Duxbury,,,President,,Democratic,No Preference,7
W. Brookfield,,,President,,Republican,John McCain,175
Boxborough,,,President,,Republican,Orrin Hatch,0
Winthrop,,,President,,Republican,All Others,4
Bolton,,,President,,Democratic,Blank Votes,1
Burlington,,,President,,Democratic,No Preference,47
Rowe,,,President,,Democratic,No Preference,0
Hampden,,,President,,Democratic,Bill Bradley,127
Pembroke,,,President,,Libertarian,David Lynn Hollist,0
Tyringham,,,President,,Democratic,No Preference,2
Pittsfield,,,President,,Libertarian,Kip Lee,1
Wilmington,,,President,,Republican,Steve Forbes,2
Wenham,,,President,,Libertarian,L. Neil Smith,0
Franklin,,,President,,Republican,Steve Forbes,2
Swampscott,,,President,,Republican,Blank Votes,7
Dover,,,President,,Republican,All Others,0
Northfield,,,President,,Republican,Gary Bauer,0
Merrimac,,,President,,Republican,George W. Bush,210
Marlborough,,,President,,Republican,Total Votes Cast,2848
Dover,,,President,,Libertarian,Harry Browne,0
Halifax,,,President,,Libertarian,Blank Votes,0
Pelham,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Andover,,,President,,Libertarian,Blank Votes,0
Harwich,,,President,,Republican,Blank Votes,20
Hopkinton,,,President,,Republican,Orrin Hatch,0
Sunderland,,,President,,Democratic,Blank Votes,3
New Salem,,,President,,Republican,Total Votes Cast,124
Bolton,,,President,,Democratic,No Preference,6
Belmont,,,President,,Republican,No Preference,9
Shirley,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Amherst,,,President,,Libertarian,David Lynn Hollist,0
Weymouth,,,President,,Democratic,Al Gore,3747
Avon,,,President,,Libertarian,L. Neil Smith,0
Dover,,,President,,Democratic,Bill Bradley,253
Edgartown,,,President,,Republican,Total Votes Cast,427
Warren,,,President,,Democratic,Total Votes Cast,248
Lancaster,,,President,,Republican,John McCain,639
Merrimac,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Westfield,,,President,,Democratic,Al Gore,1298
Princeton,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Gill,,,President,,Democratic,Total Votes Cast,130
Royalston,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Falmouth,,,President,,Democratic,Total Votes Cast,3474
Hull,,,President,,Democratic,No Preference,28
Millis,,,President,,Republican,Orrin Hatch,0
Avon,,,President,,Libertarian,Kip Lee,0
Canton,,,President,,Republican,Blank Votes,14
Adams,,,President,,Libertarian,Kip Lee,0
Westwood,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",7
Ashby,,,President,,Libertarian,L. Neil Smith,0
Hampden,,,President,,Libertarian,No Preference,0
Chelmsford,,,President,,Libertarian,All Others,0
Randolph,,,President,,Democratic,Bill Bradley,965
Rowe,,,President,,Republican,No Preference,0
Oakham,,,President,,Republican,Steve Forbes,0
Peabody,,,President,,Libertarian,All Others,2
Huntington,,,President,,Democratic,No Preference,0
Haverhill,,,President,,Libertarian,David Lynn Hollist,0
Amesbury,,,President,,Libertarian,L. Neil Smith,0
Ashburnham,,,President,,Republican,John McCain,362
New Ashford,,,President,,Democratic,Al Gore,17
Carver,,,President,,Republican,Blank Votes,5
Brookfield,,,President,,Republican,Blank Votes,2
Cheshire,,,President,,Republican,Total Votes Cast,233
Plainfield,,,President,,Libertarian,"Edison P. McDaniels, Sr.",1
Ashland,,,President,,Libertarian,Larry Hines,0
Sterling,,,President,,Republican,John McCain,591
Ashby,,,President,,Libertarian,No Preference,1
Harwich,,,President,,Democratic,Total Votes Cast,1197
Waltham,,,President,,Republican,All Others,4
W. Boylston,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Hadley,,,President,,Democratic,Blank Votes,4
Beverly,,,President,,Democratic,Bill Bradley,1368
Wenham,,,President,,Libertarian,Blank Votes,0
Lowell,,,President,,Libertarian,L. Neil Smith,1
Woburn,,,President,,Republican,John McCain,1812
Woburn,,,President,,Democratic,Total Votes Cast,4212
Westhampton,,,President,,Democratic,Bill Bradley,43
Chilmark,,,President,,Libertarian,Harry Browne,1
Halifax,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Hanover,,,President,,Republican,No Preference,2
Hamilton,,,President,,Republican,No Preference,5
Newburyport,,,President,,Republican,Steve Forbes,3
Granville,,,President,,Libertarian,Larry Hines,0
Douglas,,,President,,Democratic,No Preference,8
E. Brookfield,,,President,,Libertarian,Kip Lee,0
Bellingham,,,President,,Republican,John McCain,874
Rockland,,,President,,Republican,All Others,0
Ashland,,,President,,Democratic,No Preference,18
Charlemont,,,President,,Democratic,Total Votes Cast,83
Ashland,,,President,,Libertarian,Total Votes Cast,6
Boylston,,,President,,Republican,All Others,0
Peabody,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",11
Marblehead,,,President,,Libertarian,David Lynn Hollist,0
Mattapoisett,,,President,,Libertarian,Total Votes Cast,1
Wrentham,,,President,,Libertarian,Total Votes Cast,3
W. Brookfield,,,President,,Republican,George W. Bush,113
Belmont,,,President,,Republican,All Others,1
Somerville,,,President,,Democratic,No Preference,165
Holland,,,President,,Democratic,Bill Bradley,46
Wilbraham,,,President,,Libertarian,All Others,1
Florida,,,President,,Republican,George W. Bush,18
Berlin,,,President,,Republican,Orrin Hatch,0
Holliston,,,President,,Republican,John McCain,1166
Canton,,,President,,Republican,Steve Forbes,13
Stockbridge,,,President,,Republican,Orrin Hatch,0
Falmouth,,,President,,Republican,Gary Bauer,9
Beverly,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",8
Stow,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Orleans,,,President,,Libertarian,Total Votes Cast,2
Dedham,,,President,,Libertarian,L. Neil Smith,1
Middleborough,,,President,,Libertarian,Kip Lee,0
Harwich,,,President,,Libertarian,L. Neil Smith,1
Longmeadow,,,President,,Libertarian,Kip Lee,1
Westminster,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Rochester,,,President,,Republican,Alan Keyes,10
Somerset,,,President,,Republican,Total Votes Cast,1240
Weston,,,President,,Republican,No Preference,1
Hadley,,,President,,Libertarian,No Preference,1
Cohasset,,,President,,Republican,All Others,0
Bourne,,,President,,Libertarian,L. Neil Smith,0
Sutton,,,President,,Republican,Gary Bauer,4
Monroe,,,President,,Republican,Total Votes Cast,13
Northfield,,,President,,Libertarian,No Preference,0
Yarmouth,,,President,,Democratic,Blank Votes,9
Westborough,,,President,,Republican,George W. Bush,604
W. Brookfield,,,President,,Libertarian,No Preference,0
Westminster,,,President,,Democratic,Al Gore,324
W. Brookfield,,,President,,Democratic,Blank Votes,7
S. Hadley,,,President,,Libertarian,Blank Votes,0
Montague,,,President,,Libertarian,Harry Browne,2
Chilmark,,,President,,Republican,Alan Keyes,1
Holland,,,President,,Republican,Gary Bauer,0
N. Reading,,,President,,Republican,Steve Forbes,5
Aquinnah,,,President,,Republican,Blank Votes,0
Agawam,,,President,,Libertarian,L. Neil Smith,0
Holden,,,President,,Libertarian,David Lynn Hollist,0
Wenham,,,President,,Republican,Orrin Hatch,1
Worcester,,,President,,Democratic,Bill Bradley,3381
Cambridge,,,President,,Republican,John McCain,2334
Chicopee,,,President,,Libertarian,David Lynn Hollist,0
Dighton,,,President,,Libertarian,Kip Lee,2
Holyoke,,,President,,Republican,All Others,0
Dedham,,,President,,Democratic,Total Votes Cast,3048
Rowley,,,President,,Republican,Total Votes Cast,818
Wenham,,,President,,Republican,Gary Bauer,4
Dracut,,,President,,Libertarian,Total Votes Cast,3
Pelham,,,President,,Republican,Alan Keyes,6
Northfield,,,President,,Libertarian,Kip Lee,0
Somerset,,,President,,Democratic,Bill Bradley,600
Hubbardston,,,President,,Democratic,Total Votes Cast,220
Raynham,,,President,,Republican,Alan Keyes,41
Swansea,,,President,,Libertarian,L. Neil Smith,0
Yarmouth,,,President,,Libertarian,Blank Votes,0
Marlborough,,,President,,Libertarian,No Preference,0
Grafton,,,President,,Republican,No Preference,7
Montgomery,,,President,,Republican,Gary Bauer,0
N. Adams,,,President,,Republican,Orrin Hatch,1
Lowell,,,President,,Republican,John McCain,2360
N. Adams,,,President,,Libertarian,All Others,1
Walpole,,,President,,Republican,No Preference,6
Oxford,,,President,,Republican,Blank Votes,3
Egremont,,,President,,Republican,Steve Forbes,1
Cambridge,,,President,,Libertarian,Harry Browne,12
Shrewsbury,,,President,,Libertarian,Total Votes Cast,6
Peru,,,President,,Republican,Steve Forbes,0
Georgetown,,,President,,Republican,Orrin Hatch,0
N. Brookfield,,,President,,Republican,John McCain,207
Bedford,,,President,,Libertarian,No Preference,0
Montague,,,President,,Republican,Blank Votes,1
Northborough,,,President,,Democratic,All Others,7
N. Reading,,,President,,Libertarian,Kip Lee,1
Melrose,,,President,,Libertarian,David Lynn Hollist,0
Auburn,,,President,,Republican,George W. Bush,551
Revere,,,President,,Libertarian,No Preference,2
Wakefield,,,President,,Republican,Blank Votes,4
Southbridge,,,President,,Republican,All Others,0
Abington,,,President,,Republican,Gary Bauer,2
Buckland,,,President,,Libertarian,Larry Hines,0
Westminster,,,President,,Libertarian,No Preference,0
Agawam,,,President,,Democratic,Al Gore,1135
E. Bridgewater,,,President,,Republican,George W. Bush,485
Savoy,,,President,,Democratic,Blank Votes,0
E. Brookfield,,,President,,Democratic,Al Gore,72
Quincy,,,President,,Republican,George W. Bush,1756
Boxborough,,,President,,Libertarian,Larry Hines,0
Medfield,,,President,,Democratic,Total Votes Cast,1097
Townsend,,,President,,Democratic,All Others,3
Plymouth,,,President,,Democratic,Bill Bradley,1203
Abington,,,President,,Republican,Total Votes Cast,1522
E. Brookfield,,,President,,Libertarian,No Preference,0
Southampton,,,President,,Democratic,Total Votes Cast,389
Hampden,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Winthrop,,,President,,Libertarian,Kip Lee,0
N. Andover,,,President,,Republican,Steve Forbes,13
Lynnfield,,,President,,Democratic,Total Votes Cast,1151
Gloucester,,,President,,Republican,Gary Bauer,8
Duxbury,,,President,,Republican,Total Votes Cast,2596
Millis,,,President,,Republican,All Others,1
Plainfield,,,President,,Democratic,No Preference,0
Easthampton,,,President,,Libertarian,Harry Browne,2
W. Tisbury,,,President,,Libertarian,Kip Lee,1
Abington,,,President,,Republican,John McCain,1052
E. Brookfield,,,President,,Democratic,Blank Votes,3
Brookline,,,President,,Libertarian,Kip Lee,0
Bolton,,,President,,Democratic,Al Gore,172
Springfield,,,President,,Libertarian,Total Votes Cast,3
Amherst,,,President,,Democratic,Bill Bradley,1440
Adams,,,President,,Republican,Blank Votes,2
TOTALS,,,President,,Libertarian,Larry Hines,62
Shirley,,,President,,Libertarian,Larry Hines,0
Ludlow,,,President,,Republican,Alan Keyes,41
Acton,,,President,,Libertarian,Harry Browne,1
N. Andover,,,President,,Democratic,Blank Votes,40
Medway,,,President,,Libertarian,Larry Hines,0
Dedham,,,President,,Libertarian,No Preference,0
Quincy,,,President,,Libertarian,Harry Browne,1
Dover,,,President,,Republican,John McCain,789
Charlton,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
N. Brookfield,,,President,,Libertarian,No Preference,0
Stoughton,,,President,,Democratic,Blank Votes,61
S. Hadley,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",5
Ashland,,,President,,Republican,Steve Forbes,1
Princeton,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Lancaster,,,President,,Republican,Gary Bauer,0
Upton,,,President,,Libertarian,Larry Hines,0
Provincetown,,,President,,Republican,Orrin Hatch,0
Gloucester,,,President,,Republican,John McCain,1903
Wellesley,,,President,,Republican,Alan Keyes,63
Tyngsborough,,,President,,Libertarian,Total Votes Cast,11
E. Brookfield,,,President,,Republican,All Others,0
Tyringham,,,President,,Republican,No Preference,1
Ware,,,President,,Democratic,Total Votes Cast,794
Petersham,,,President,,Democratic,Total Votes Cast,125
Scituate,,,President,,Democratic,Blank Votes,13
