town,ward,precinct,office,district,party,candidate,votes
Methuen,,12,U.S. House,5th,,All Others,2
Methuen,,12,U.S. House,5th,Democratic,Martin T. Meehan,1063
Methuen,,12,State House,15th Essex,,All Others,3
Methuen,,12,State House,15th Essex,,Total Votes Cast,1737
Middleborough,,1,U.S. House,4th,Unenrolled,Charles A. Morse,744
Middleborough,,1,President,,,All Others,2
Middleborough,,1,Governor's Council,1st,Democratic,Carole A. Fiola,1477
Middleborough,,1,State Senate,1st Plymouth and Bristol,,Total Votes Cast,2355
Middleborough,,1,State Senate,1st Plymouth and Bristol,,All Others,0
Middleborough,,1,Governor's Council,1st,,Blank Votes,874
Middleborough,,1,President,,,Total Votes Cast,2355
Middleborough,,1,State House,12th Plymouth,,All Others,0
Middleborough,,1,U.S. House,4th,Democratic,Barney Frank,1462
Middleborough,,1,State House,12th Plymouth,,Total Votes Cast,2355
Middleborough,,1,President,,Libertarian,Badnarik and Campagna,9
Middleborough,,1,President,,Republican,Bush and Cheney,1208
Middleborough,,1,Governor's Council,1st,,All Others,4
Middleborough,,1,Governor's Council,1st,,Total Votes Cast,2355
Middleborough,,1,President,,(Write-In),Nader and Camejo,4
Middleborough,,1,President,,,Blank Votes,10
Middleborough,,1,State House,12th Plymouth,Democratic,Thomas J. O'Brien,1426
Middleborough,,1,President,,Democratic,Kerry and Edwards,1117
Middleborough,,1,U.S. House,4th,,Blank Votes,149
Middleborough,,1,U.S. House,4th,,Total Votes Cast,2355
Middleborough,,1,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,1442
Middleborough,,1,State Senate,1st Plymouth and Bristol,,Blank Votes,135
Middleborough,,1,U.S. House,4th,,All Others,0
Middleborough,,1,State House,12th Plymouth,,Blank Votes,180
Middleborough,,1,President,,Green-Rainbow,Cobb and LaMarche,5
Middleborough,,1,President,,,No Preference,0
Middleborough,,1,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,778
Middleborough,,1,State House,12th Plymouth,Republican,Paul Timmins Curtis,749
Middleborough,,2,State House,12th Bristol,Democratic,Stephen R. Canessa,952
Middleborough,,2,State Senate,1st Plymouth and Bristol,,Blank Votes,95
Middleborough,,2,State Senate,1st Plymouth and Bristol,,Total Votes Cast,1369
Middleborough,,2,U.S. House,4th,Democratic,Barney Frank,852
Middleborough,,2,U.S. House,4th,,Total Votes Cast,1369
Middleborough,,2,State House,12th Bristol,,Blank Votes,413
Middleborough,,2,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,389
Middleborough,,2,U.S. House,4th,Unenrolled,Charles A. Morse,421
Middleborough,,2,President,,,All Others,5
Middleborough,,2,Governor's Council,1st,Democratic,Carole A. Fiola,888
Middleborough,,2,Governor's Council,1st,,Total Votes Cast,1369
Middleborough,,2,State Senate,1st Plymouth and Bristol,,All Others,1
Middleborough,,2,U.S. House,4th,,Blank Votes,93
Middleborough,,2,President,,Democratic,Kerry and Edwards,718
Middleborough,,2,President,,,No Preference,0
Middleborough,,2,President,,(Write-In),Nader and Camejo,0
Middleborough,,2,President,,Libertarian,Badnarik and Campagna,5
Middleborough,,2,State House,12th Bristol,,All Others,4
Middleborough,,2,U.S. House,4th,,All Others,3
Middleborough,,2,President,,Green-Rainbow,Cobb and LaMarche,5
Middleborough,,2,President,,Republican,Bush and Cheney,622
Middleborough,,2,Governor's Council,1st,,Blank Votes,478
Middleborough,,2,Governor's Council,1st,,All Others,3
Middleborough,,2,State House,12th Bristol,,Total Votes Cast,1369
Middleborough,,2,President,,,Blank Votes,14
Middleborough,,2,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,884
Middleborough,,2,President,,,Total Votes Cast,1369
Middleborough,,3,President,,Green-Rainbow,Cobb and LaMarche,3
Middleborough,,3,President,,,Blank Votes,13
Middleborough,,3,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,1042
Middleborough,,3,President,,Republican,Bush and Cheney,901
Middleborough,,3,U.S. House,4th,,All Others,2
Middleborough,,3,State House,10th Bristol,Republican,John T. Haaland,615
Middleborough,,3,U.S. House,4th,,Blank Votes,114
Middleborough,,3,President,,(Write-In),Nader and Camejo,4
Middleborough,,3,President,,,No Preference,0
Middleborough,,3,Governor's Council,1st,Democratic,Carole A. Fiola,1070
Middleborough,,3,U.S. House,4th,Democratic,Barney Frank,1040
Middleborough,,3,State Senate,1st Plymouth and Bristol,,All Others,2
Middleborough,,3,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,555
Middleborough,,3,President,,Democratic,Kerry and Edwards,769
Middleborough,,3,Governor's Council,1st,,All Others,5
Middleborough,,3,U.S. House,4th,,Total Votes Cast,1709
Middleborough,,3,President,,Libertarian,Badnarik and Campagna,12
Middleborough,,3,State Senate,1st Plymouth and Bristol,,Total Votes Cast,1709
Middleborough,,3,State House,10th Bristol,,Blank Votes,181
Middleborough,,3,State House,10th Bristol,,All Others,1
Middleborough,,3,President,,,All Others,7
Middleborough,,3,Governor's Council,1st,,Blank Votes,634
Middleborough,,3,State House,10th Bristol,,Total Votes Cast,1709
Middleborough,,3,President,,,Total Votes Cast,1709
Middleborough,,3,Governor's Council,1st,,Total Votes Cast,1709
Middleborough,,3,U.S. House,4th,Unenrolled,Charles A. Morse,553
Middleborough,,3,State Senate,1st Plymouth and Bristol,,Blank Votes,110
Middleborough,,3,State House,10th Bristol,Democratic,William M. Straus,912
Middleborough,,4,President,,Green-Rainbow,Cobb and LaMarche,2
Middleborough,,4,President,,,Total Votes Cast,1265
Middleborough,,4,President,,,Blank Votes,8
Middleborough,,4,State House,12th Bristol,Democratic,Stephen R. Canessa,895
Middleborough,,4,U.S. House,4th,,All Others,2
Middleborough,,4,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,342
Middleborough,,4,State House,12th Bristol,,Blank Votes,363
Middleborough,,4,President,,Libertarian,Badnarik and Campagna,6
Middleborough,,4,U.S. House,4th,,Total Votes Cast,1265
Middleborough,,4,Governor's Council,1st,Democratic,Carole A. Fiola,859
Middleborough,,4,U.S. House,4th,Democratic,Barney Frank,823
Middleborough,,4,Governor's Council,1st,,Total Votes Cast,1265
Middleborough,,4,President,,Republican,Bush and Cheney,603
Middleborough,,4,State House,12th Bristol,,Total Votes Cast,1265
Middleborough,,4,State House,12th Bristol,,All Others,7
Middleborough,,4,U.S. House,4th,Unenrolled,Charles A. Morse,352
Middleborough,,4,Governor's Council,1st,,Blank Votes,399
Middleborough,,4,Governor's Council,1st,,All Others,7
Middleborough,,4,State Senate,1st Plymouth and Bristol,,Total Votes Cast,1265
Middleborough,,4,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,850
Middleborough,,4,State Senate,1st Plymouth and Bristol,,Blank Votes,73
Middleborough,,4,U.S. House,4th,,Blank Votes,88
Middleborough,,4,President,,(Write-In),Nader and Camejo,3
Middleborough,,4,President,,,No Preference,0
Middleborough,,4,President,,Democratic,Kerry and Edwards,637
Middleborough,,4,State Senate,1st Plymouth and Bristol,,All Others,0
Middleborough,,4,President,,,All Others,6
Middleborough,,5,Governor's Council,1st,,Blank Votes,685
Middleborough,,5,President,,Republican,Bush and Cheney,986
Middleborough,,5,President,,Democratic,Kerry and Edwards,858
Middleborough,,5,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,1144
Middleborough,,5,State House,12th Plymouth,Republican,Paul Timmins Curtis,584
Middleborough,,5,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,618
Middleborough,,5,U.S. House,4th,Democratic,Barney Frank,1109
Middleborough,,5,State Senate,1st Plymouth and Bristol,,All Others,1
Middleborough,,5,Governor's Council,1st,Democratic,Carole A. Fiola,1176
Middleborough,,5,Governor's Council,1st,,Total Votes Cast,1867
Middleborough,,5,State Senate,1st Plymouth and Bristol,,Total Votes Cast,1867
Middleborough,,5,President,,,No Preference,0
Middleborough,,5,President,,,Total Votes Cast,1867
Middleborough,,5,State Senate,1st Plymouth and Bristol,,Blank Votes,104
Middleborough,,5,President,,,Blank Votes,7
Middleborough,,5,State House,12th Plymouth,,Blank Votes,142
Middleborough,,5,U.S. House,4th,,Blank Votes,123
Middleborough,,5,President,,Libertarian,Badnarik and Campagna,9
Middleborough,,5,State House,12th Plymouth,,Total Votes Cast,1867
Middleborough,,5,U.S. House,4th,Unenrolled,Charles A. Morse,634
Middleborough,,5,State House,12th Plymouth,,All Others,2
Middleborough,,5,State House,12th Plymouth,Democratic,Thomas J. O'Brien,1139
Middleborough,,5,Governor's Council,1st,,All Others,6
Middleborough,,5,U.S. House,4th,,Total Votes Cast,1867
Middleborough,,5,President,,(Write-In),Nader and Camejo,1
Middleborough,,5,President,,Green-Rainbow,Cobb and LaMarche,2
Middleborough,,5,President,,,All Others,4
Middleborough,,5,U.S. House,4th,,All Others,1
Middleborough,,6,President,,,All Others,6
Middleborough,,6,Governor's Council,1st,Democratic,Carole A. Fiola,998
Middleborough,,6,State Senate,1st Plymouth and Bristol,,Total Votes Cast,1527
Middleborough,,6,State House,10th Bristol,,Total Votes Cast,1527
Middleborough,,6,State House,10th Bristol,,All Others,1
Middleborough,,6,President,,Libertarian,Badnarik and Campagna,14
Middleborough,,6,President,,Green-Rainbow,Cobb and LaMarche,4
Middleborough,,6,Governor's Council,1st,,Total Votes Cast,1527
Middleborough,,6,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,939
Middleborough,,6,President,,,No Preference,0
Middleborough,,6,State House,10th Bristol,,Blank Votes,163
Middleborough,,6,President,,Republican,Bush and Cheney,805
Middleborough,,6,President,,Democratic,Kerry and Edwards,686
Middleborough,,6,State House,10th Bristol,Republican,John T. Haaland,602
Middleborough,,6,President,,,Total Votes Cast,1527
Middleborough,,6,Governor's Council,1st,,All Others,5
Middleborough,,6,State House,10th Bristol,Democratic,William M. Straus,761
Middleborough,,6,State Senate,1st Plymouth and Bristol,,Blank Votes,83
Middleborough,,6,President,,,Blank Votes,11
Middleborough,,6,President,,(Write-In),Nader and Camejo,1
Middleborough,,6,U.S. House,4th,,Blank Votes,108
Middleborough,,6,State Senate,1st Plymouth and Bristol,,All Others,4
Middleborough,,6,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,501
Middleborough,,6,Governor's Council,1st,,Blank Votes,524
Middleborough,,6,U.S. House,4th,,All Others,3
Middleborough,,6,U.S. House,4th,Democratic,Barney Frank,925
Middleborough,,6,U.S. House,4th,,Total Votes Cast,1527
Middleborough,,6,U.S. House,4th,Unenrolled,Charles A. Morse,491
Middlefield,,1,State House,2nd Berkshire,Republican,Richard S. Stockwell,92
Middlefield,,1,State Senate,"Berkshire, Hampshire and Franklin",,Total Votes Cast,302
Middlefield,,1,President,,,All Others,1
Middlefield,,1,Governor's Council,8th,,Blank Votes,49
Middlefield,,1,President,,Libertarian,Badnarik and Campagna,2
Middlefield,,1,State Senate,"Berkshire, Hampshire and Franklin",,Blank Votes,17
Middlefield,,1,President,,,Blank Votes,0
Middlefield,,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",203
Middlefield,,1,State Senate,"Berkshire, Hampshire and Franklin",,All Others,0
Middlefield,,1,State House,2nd Berkshire,,Blank Votes,25
Middlefield,,1,Governor's Council,8th,,All Others,0
Middlefield,,1,President,,(Write-In),Nader and Camejo,1
Middlefield,,1,State House,2nd Berkshire,,Total Votes Cast,302
Middlefield,,1,U.S. House,1st,Democratic,John W. Olver,249
Middlefield,,1,U.S. House,1st,,Blank Votes,53
Middlefield,,1,President,,,No Preference,0
Middlefield,,1,President,,Green-Rainbow,Cobb and LaMarche,1
Middlefield,,1,State House,2nd Berkshire,,All Others,0
Middlefield,,1,State House,2nd Berkshire,Democratic,Denis E. Guyer,185
Middlefield,,1,Governor's Council,8th,,Total Votes Cast,302
Middlefield,,1,U.S. House,1st,,Total Votes Cast,302
Middlefield,,1,President,,Democratic,Kerry and Edwards,179
Middlefield,,1,U.S. House,1st,,All Others,0
Middlefield,,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,82
Middlefield,,1,Governor's Council,8th,Democratic,Peter Vickery,149
Middlefield,,1,President,,Republican,Bush and Cheney,118
Middlefield,,1,Governor's Council,8th,Unenrolled,Aaron W. Wilson,104
Middlefield,,1,President,,,Total Votes Cast,302
Middleton,,1,Governor's Council,5th,,All Others,12
Middleton,,1,State House,20th Middlesex,Democratic,Ben Tafoya,782
Middleton,,1,U.S. House,6th,,Blank Votes,114
Middleton,,1,State House,20th Middlesex,,All Others,1
Middleton,,1,President,,,No Preference,0
Middleton,,1,State Senate,1st Essex and Middlesex,,All Others,0
Middleton,,1,President,,,Blank Votes,2
Middleton,,1,State House,20th Middlesex,Republican,"Bradley H. Jones, Jr.",1291
Middleton,,1,President,,Green-Rainbow,Cobb and LaMarche,4
Middleton,,1,State Senate,1st Essex and Middlesex,,Blank Votes,157
Middleton,,1,Governor's Council,5th,,Total Votes Cast,2224
Middleton,,1,U.S. House,6th,,All Others,4
Middleton,,1,Governor's Council,5th,,Blank Votes,760
Middleton,,1,State House,20th Middlesex,,Total Votes Cast,2224
Middleton,,1,State Senate,1st Essex and Middlesex,Republican,Bruce E. Tarr,1400
Middleton,,1,President,,,All Others,7
Middleton,,1,State House,20th Middlesex,,Blank Votes,150
Middleton,,1,President,,Republican,Bush and Cheney,1159
Middleton,,1,State Senate,1st Essex and Middlesex,,Total Votes Cast,2224
Middleton,,1,State Senate,1st Essex and Middlesex,Democratic,Paul M. McGeary,667
Middleton,,1,U.S. House,6th,Republican,"Stephen P. O'Malley, Jr.",793
Middleton,,1,U.S. House,6th,Democratic,John F. Tierney,1313
Middleton,,1,U.S. House,6th,,Total Votes Cast,2224
Middleton,,1,President,,Libertarian,Badnarik and Campagna,9
Middleton,,1,President,,Democratic,Kerry and Edwards,1039
Middleton,,1,Governor's Council,5th,Democratic,Mary-Ellen Manning,1452
Middleton,,1,President,,,Total Votes Cast,2224
Middleton,,1,President,,(Write-In),Nader and Camejo,4
Middleton,,2,U.S. House,6th,Democratic,John F. Tierney,963
Middleton,,2,State House,4th Essex,Democratic,Timothy A. Purinton,649
Middleton,,2,President,,Republican,Bush and Cheney,777
Middleton,,2,President,,,No Preference,0
Middleton,,2,President,,,Total Votes Cast,1603
Middleton,,2,President,,Green-Rainbow,Cobb and LaMarche,5
Middleton,,2,President,,Democratic,Kerry and Edwards,796
Middleton,,2,President,,,All Others,5
Middleton,,2,State House,4th Essex,Republican,Bradford R. Hill,841
Middleton,,2,President,,(Write-In),Nader and Camejo,8
Middleton,,2,State Senate,1st Essex and Middlesex,,All Others,2
Middleton,,2,State Senate,1st Essex and Middlesex,,Total Votes Cast,1603
Middleton,,2,State House,4th Essex,,All Others,2
Middleton,,2,U.S. House,6th,,All Others,0
Middleton,,2,State Senate,1st Essex and Middlesex,,Blank Votes,108
Middleton,,2,Governor's Council,5th,,Total Votes Cast,1603
Middleton,,2,State House,4th Essex,,Blank Votes,111
Middleton,,2,Governor's Council,5th,,Blank Votes,559
Middleton,,2,U.S. House,6th,,Total Votes Cast,1603
Middleton,,2,U.S. House,6th,Republican,"Stephen P. O'Malley, Jr.",563
Middleton,,2,President,,Libertarian,Badnarik and Campagna,10
Middleton,,2,Governor's Council,5th,,All Others,9
Middleton,,2,Governor's Council,5th,Democratic,Mary-Ellen Manning,1035
Middleton,,2,President,,,Blank Votes,2
Middleton,,2,State Senate,1st Essex and Middlesex,Republican,Bruce E. Tarr,941
Middleton,,2,State House,4th Essex,,Total Votes Cast,1603
Middleton,,2,State Senate,1st Essex and Middlesex,Democratic,Paul M. McGeary,552
Middleton,,2,U.S. House,6th,,Blank Votes,77
Milford,,1,Governor's Council,7th,,All Others,0
Milford,,1,State Senate,Worcester and Norfolk,,All Others,0
Milford,,1,State Senate,Worcester and Norfolk,Republican,Jerzy J. Jachimczyk,304
Milford,,1,President,,,Blank Votes,5
Milford,,1,State House,10th Worcester,Democratic,Marie J. Parente,985
Milford,,1,President,,(Write-In),Nader and Camejo,0
Milford,,1,President,,,All Others,0
Milford,,1,President,,Green-Rainbow,Cobb and LaMarche,5
Milford,,1,State House,10th Worcester,,Blank Votes,360
Milford,,1,State Senate,Worcester and Norfolk,,Blank Votes,118
Milford,,1,State House,10th Worcester,,Total Votes Cast,1345
Milford,,1,State House,10th Worcester,,All Others,0
Milford,,1,U.S. House,2nd,,Total Votes Cast,1345
Milford,,1,U.S. House,2nd,,All Others,0
Milford,,1,Governor's Council,7th,,Total Votes Cast,1345
Milford,,1,U.S. House,2nd,Democratic,Richard E. Neal,969
Milford,,1,President,,Libertarian,Badnarik and Campagna,8
Milford,,1,Governor's Council,7th,Democratic,Dennis P. McManus,882
Milford,,1,President,,,Total Votes Cast,1345
Milford,,1,Governor's Council,7th,,Blank Votes,463
Milford,,1,U.S. House,2nd,,Blank Votes,376
Milford,,1,President,,Democratic,Kerry and Edwards,779
Milford,,1,President,,Republican,Bush and Cheney,548
Milford,,1,President,,,No Preference,0
Milford,,1,State Senate,Worcester and Norfolk,Democratic,Richard T. Moore,923
Milford,,1,State Senate,Worcester and Norfolk,,Total Votes Cast,1345
Milford,,2,U.S. House,2nd,Democratic,Richard E. Neal,1246
Milford,,2,President,,Libertarian,Badnarik and Campagna,7
Milford,,2,President,,Green-Rainbow,Cobb and LaMarche,1
Milford,,2,President,,,No Preference,0
Milford,,2,President,,(Write-In),Nader and Camejo,0
Milford,,2,President,,,Blank Votes,11
Milford,,2,U.S. House,2nd,,All Others,0
Milford,,2,President,,Democratic,Kerry and Edwards,1015
Milford,,2,Governor's Council,7th,,Total Votes Cast,1697
Milford,,2,President,,,All Others,0
Milford,,2,President,,,Total Votes Cast,1697
Milford,,2,State House,10th Worcester,Democratic,Marie J. Parente,1287
Milford,,2,President,,Republican,Bush and Cheney,663
Milford,,2,Governor's Council,7th,,All Others,0
Milford,,2,State Senate,Worcester and Norfolk,,All Others,0
Milford,,2,U.S. House,2nd,,Total Votes Cast,1697
Milford,,2,State House,10th Worcester,,Total Votes Cast,1697
Milford,,2,U.S. House,2nd,,Blank Votes,451
Milford,,2,State Senate,Worcester and Norfolk,Democratic,Richard T. Moore,1206
Milford,,2,State Senate,Worcester and Norfolk,Republican,Jerzy J. Jachimczyk,352
Milford,,2,Governor's Council,7th,Democratic,Dennis P. McManus,1149
Milford,,2,State House,10th Worcester,,All Others,0
Milford,,2,State Senate,Worcester and Norfolk,,Total Votes Cast,1697
Milford,,2,Governor's Council,7th,,Blank Votes,548
Milford,,2,State Senate,Worcester and Norfolk,,Blank Votes,139
Milford,,2,State House,10th Worcester,,Blank Votes,410
Milford,,3,State Senate,Worcester and Norfolk,Democratic,Richard T. Moore,1069
Milford,,3,Governor's Council,7th,Democratic,Dennis P. McManus,1036
Milford,,3,President,,(Write-In),Nader and Camejo,0
Milford,,3,President,,Green-Rainbow,Cobb and LaMarche,1
Milford,,3,State Senate,Worcester and Norfolk,,All Others,3
Milford,,3,State Senate,Worcester and Norfolk,,Blank Votes,129
Milford,,3,State House,10th Worcester,,All Others,26
Milford,,3,U.S. House,2nd,,All Others,10
