town,ward,precinct,office,district,party,candidate,votes
Warwick,-,1,State House,2nd Franklin,Democratic,Blank Votes,1
Newton,8,4,Governor's Council,3rd,Democratic,Total Votes Cast,64
Holliston,-,2,State House,8th Middlesex,Republican,All Others,1
Hanson,-,3,U.S. House,9th,Democratic,Stephen F. Lynch,83
New Bedford,3,D,U.S. House,4th,Democratic,Blank Votes,29
Hanover,-,3,U.S. House,10th,Republican,Michael J. Jones,32
Everett,6,3,State Senate,"Middlesex, Suffolk and Essex",Democratic,Total Votes Cast,251
Dracut,-,6,U.S. House,5th,Democratic,All Others,4
Sandwich,-,5,U.S. House,10th,Democratic,Blank Votes,2
Framingham,-,9,Governor's Council,2nd,Democratic,All Others,1
Lowell,9,2,State Senate,1st Middlesex,Democratic,Steven C. Panagiotakos,105
Worcester,10,2,State Senate,1st Worcester,Democratic,Total Votes Cast,111
Boston,20,3,State Senate,Suffolk and Norfolk,Democratic,Total Votes Cast,252
Brockton,7,C,State House,11th Plymouth,Democratic,Blank Votes,19
Boston,20,10,Governor's Council,2nd,Republican,All Others,7
Quincy,1,5,State Senate,Norfolk and Plymouth,Democratic,All Others,6
Leominster,1,B,U.S. House,1st,Republican,Blank Votes,116
Randolph,-,1,State House,7th Norfolk,Democratic,"Walter F. Timilty, Jr.",152
Fitchburg,3,A,State Senate,Worcester and Middlesex,Republican,David Shnaider,38
Florida,-,1,U.S. House,1st,Democratic,Blank Votes,17
Springfield,4,B,U.S. House,2nd,Democratic,Total Votes Cast,88
Melrose,7,2,Governor's Council,5th,Democratic,Total Votes Cast,118
Worcester,3,5,Governor's Council,7th,Democratic,William A. Trotta,80
Boston,18,16,State House,14th Suffolk,Republican,"Camillo Giangrande, III",7
Colrain,-,1,State House,2nd Berkshire,Republican,All Others,0
Gloucester,2,2,U.S. House,6th,Republican,Blank Votes,8
Arlington,-,21,State House,15th Middlesex,Republican,Catherine D. Ryan,16
Boston,18,22,State Senate,Suffolk and Norfolk,Democratic,Total Votes Cast,342
Attleboro,5,B,Governor's Council,2nd,Democratic,All Others,1
Mashpee,-,1,State Senate,Cape and Islands,Republican,Blank Votes,21
Worcester,5,1,U.S. House,3rd,Democratic,All Others,2
Attleboro,4,A,Governor's Council,2nd,Republican,Michael W. McCue,3
Leominster,2,B,State House,4th Worcester,Democratic,Jennifer L. Flanagan,143
Braintree,-,5,Governor's Council,2nd,Republican,Blank Votes,27
Webster,-,1,State House,8th Worcester,Democratic,Paul Kujawski,253
Scituate,-,6,State Senate,Plymouth and Norfolk,Republican,"Robert L. Hedlund, Jr.",48
Haverhill,7,2,State Senate,1st Essex,Republican,Total Votes Cast,14
Wareham,-,4,Governor's Council,1st,Democratic,Blank Votes,23
Chelsea,4,4,State House,2nd Suffolk,Democratic,Blank Votes,9
Somerville,1,1,State House,26th Middlesex,Republican,Total Votes Cast,11
Princeton,-,1,U.S. House,3rd,Democratic,Total Votes Cast,244
Leominster,1,A,U.S. House,1st,Democratic,All Others,4
Lenox,-,1,State House,4th Berkshire,Republican,All Others,3
Arlington,-,6,U.S. House,7th,Democratic,All Others,2
Waltham,6,1,State Senate,3rd Middlesex,Democratic,All Others,0
Norfolk,-,1,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Blank Votes,27
Boston,19,2,State Senate,2nd Suffolk,Democratic,All Others,9
Lowell,9,1,State Senate,1st Middlesex,Democratic,All Others,1
Peabody,3,3,Governor's Council,5th,Democratic,Blank Votes,122
Pembroke,-,3,State Senate,Plymouth and Barnstable,Republican,All Others,0
Somerville,4,1,U.S. House,8th,Democratic,Total Votes Cast,339
Springfield,3,A,State Senate,Hampden,Republican,Blank Votes,0
Hubbardston,-,1,State Senate,"Worcester, Hampden, Hampshire and Franklin",Democratic,Total Votes Cast,280
Lowell,1,2,State House,17th Middlesex,Democratic,"Kenneth F. Sheehan, Jr.",73
Weymouth,-,14,State Senate,Plymouth and Norfolk,Republican,Blank Votes,1
Merrimac,-,1,U.S. House,6th,Republican,"Stephen P. O'Malley, Jr.",22
Athol,-,1,State House,2nd Franklin,Democratic,Christopher J. Donelan,132
E. Longmeadow,-,4,Governor's Council,8th,Democratic,Michael D. Bissonnette,19
Boston,7,2,Governor's Council,4th,Democratic,Blank Votes,81
Revere,1,2,Governor's Council,6th,Democratic,Total Votes Cast,210
Greenfield,-,7,Governor's Council,8th,Democratic,All Others,0
Worcester,10,2,Governor's Council,7th,Democratic,All Others,0
Whitman,-,2,Governor's Council,4th,Republican,Total Votes Cast,115
Shutesbury,-,1,State House,1st Franklin,Green-Rainbow,All Others,0
Maynard,-,4,State House,3rd Middlesex,Democratic,Total Votes Cast,129
Brockton,4,C,State House,10th Plymouth,Democratic,Christine E. Canavan,112
Worcester,1,5,State Senate,1st Worcester,Democratic,Harriette L. Chandler,340
Concord,-,5,U.S. House,5th,Democratic,All Others,0
Medford,1,1,State House,35th Middlesex,Democratic,Blank Votes,13
Williamstown,-,1,State House,1st Berkshire,Republican,Jay H. Lukkarila,19
Waltham,6,1,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,89
Boxborough,-,1,State Senate,Middlesex and Worcester,Democratic,Pamela P. Resor,141
Swansea,-,1,State House,4th Bristol,Republican,All Others,0
W. Springfield,-,4,Governor's Council,8th,Democratic,Timothy J. Rooke,49
Lowell,1,1,U.S. House,5th,Democratic,Total Votes Cast,125
Everett,2,2,U.S. House,7th,Democratic,Edward J. Markey,157
Weston,-,3,State House,14th Norfolk,Republican,George P. Field,9
Wilbraham,-,D,State House,12th Hampden,Republican,All Others,2
Chelsea,3,4,State House,16th Suffolk,Democratic,Blank Votes,35
Holyoke,2,A,State Senate,2nd Hampden and Hampshire,Republican,Blank Votes,1
Lincoln,-,3,State House,13th Middlesex,Democratic,All Others,0
Holden,-,2,State Senate,1st Worcester,Democratic,Total Votes Cast,420
Gardner,5,B,Governor's Council,7th,Democratic,William A. Trotta,31
Bourne,-,1,State Senate,Plymouth and Barnstable,Republican,Total Votes Cast,45
Hancock,-,1,State House,2nd Berkshire,Republican,Richard S. Stockwell,9
Belchertown,-,A,Governor's Council,8th,Democratic,Timothy J. Rooke,3
Chelsea,4,3,State Senate,"Middlesex, Suffolk and Essex",Democratic,Total Votes Cast,176
Woburn,3,1,State House,30th Middlesex,Democratic,Wiliam M. Rabbitt,51
Falmouth,-,3,Governor's Council,1st,Democratic,Total Votes Cast,196
Chicopee,4,B,Governor's Council,8th,Democratic,Michael D. Bissonnette,72
Leverett,-,1,State House,1st Franklin,Green-Rainbow,Total Votes Cast,3
Newton,8,4,State Senate,1st Middlesex and Norfolk,Republican,Matthew J. Fraser,6
Saugus,-,2,State House,9th Essex,Republican,Total Votes Cast,17
Saugus,-,4,U.S. House,6th,Republican,Blank Votes,8
Lancaster,-,1,State Senate,Worcester and Middlesex,Republican,David Shnaider,43
Northampton,4,B,State Senate,Hampshire and Franklin,Republican,Blank Votes,5
Milton,-,5,Governor's Council,2nd,Republican,All Others,4
Boxford,-,3,U.S. House,6th,Democratic,All Others,0
Fitchburg,1,B,State House,3rd Worcester,Democratic,Emile J. Goguen,261
Arlington,-,14,U.S. House,7th,Republican,Total Votes Cast,26
Wellfleet,-,1,State House,4th Barnstable,Democratic,Molly B. Perdue,181
Plymouth,-,3,U.S. House,10th,Democratic,William D. Delahunt,146
Reading,-,4,State House,20th Middlesex,Republican,"Bradley H. Jones, Jr.",77
Boston,4,1,Governor's Council,4th,Republican,All Others,0
Everett,2,2,Governor's Council,6th,Democratic,Total Votes Cast,210
Brewster,-,1,State House,1st Barnstable,,Total Votes Cast,119
Newton,8,2,U.S. House,4th,Democratic,Blank Votes,2
TOTALS,,,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,961
Springfield,4,C,State Senate,Hampden,Democratic,Stephen J. Buoniconti,27
Falmouth,-,2,Governor's Council,1st,Democratic,All Others,0
Worcester,7,5,State Senate,2nd Worcester,Democratic,"Edward M. Augustus, Jr.",361
Spencer,-,1,Governor's Council,7th,Democratic,William A. Trotta,61
Sudbury,-,5,State Senate,Middlesex and Worcester,Republican,Arthur G. Vigeant,22
Wakefield,-,2,State Senate,Middlesex and Essex,Democratic,Total Votes Cast,204
Gardner,4,A,Governor's Council,7th,Democratic,Total Votes Cast,200
Plymouth,-,3,U.S. House,10th,Republican,Blank Votes,12
TOTALS,,,State Senate,2nd Plymouth and Bristol,Democratic,All Others,16
Salem,5,1,State House,7th Essex,Democratic,Total Votes Cast,367
Attleboro,5,B,U.S. House,3rd,Democratic,Blank Votes,2
Springfield,7,D,State House,12th Hampden,Republican,Bob Collamore,12
Revere,2,3,Governor's Council,6th,Democratic,All Others,0
Cambridge,7,1,State Senate,"Middlesex, Suffolk and Essex",Democratic,All Others,0
Tewksbury,-,2A,Governor's Council,5th,Democratic,Blank Votes,30
New Bedford,5,G,Governor's Council,1st,Democratic,Total Votes Cast,242
Salem,4,2,State House,7th Essex,Democratic,John D. Keenan,205
Natick,-,2,State Senate,2nd Middlesex and Norfolk,Democratic,All Others,0
Natick,-,10,State House,14th Norfolk,Democratic,Blank Votes,42
Burlington,-,3,State Senate,4th Middlesex,Democratic,Total Votes Cast,151
Holbrook,-,4,U.S. House,9th,Democratic,Total Votes Cast,124
Brimfield,-,1,U.S. House,2nd,Democratic,Blank Votes,10
Amesbury,-,2,State Senate,1st Essex,Republican,Blank Votes,18
Manchester-by-the-Sea,-,1,State Senate,1st Essex and Middlesex,Democratic,Paul M. McGeary,87
Nantucket,-,1,U.S. House,10th,Democratic,William D. Delahunt,930
Gardner,2,A,Governor's Council,7th,Democratic,William A. Trotta,21
Barnstable,-,13,U.S. House,10th,Democratic,Blank Votes,3
Ashland,-,4,U.S. House,3rd,Republican,Ronald A. Crews,77
Framingham,-,9,State Senate,2nd Middlesex and Norfolk,Republican,All Others,0
Watertown,-,2,U.S. House,7th,Republican,All Others,1
Arlington,-,9,Governor's Council,6th,Democratic,Blank Votes,34
Brookline,-,4,Governor's Council,3rd,Democratic,Total Votes Cast,117
Quincy,2,3,Governor's Council,4th,Democratic,All Others,0
Hopkinton,-,2,State Senate,2nd Middlesex and Norfolk,Republican,James F. Coffey,73
Stoneham,-,7,U.S. House,7th,Republican,Blank Votes,6
Wilbraham,-,B,State Senate,1st Hampden and Hampshire,Republican,All Others,0
Belchertown,-,A,State Senate,Hampshire and Franklin,Democratic,Blank Votes,5
Rockport,-,3,State Senate,1st Essex and Middlesex,Democratic,All Others,0
Wrentham,-,1,State House,9th Norfolk,Democratic,All Others,0
Lowell,3,2,U.S. House,5th,Democratic,All Others,0
Maynard,-,4,State Senate,Middlesex and Worcester,Republican,Rod Jane,41
Billerica,-,6,U.S. House,5th,Republican,All Others,1
Springfield,8,D,State Senate,1st Hampden and Hampshire,Republican,All Others,0
Somerset,-,4,Governor's Council,1st,Republican,Total Votes Cast,22
Boston,18,12,Governor's Council,2nd,Democratic,Blank Votes,94
Haverhill,7,3,U.S. House,5th,Democratic,Total Votes Cast,48
Boston,20,7,State House,10th Suffolk,Republican,Blank Votes,7
Lynn,2,2,Governor's Council,5th,Democratic,Blank Votes,6
W. Stockbridge,-,1,Governor's Council,8th,Democratic,Timothy J. Rooke,43
Cambridge,2,1,State Senate,1st Suffolk and Middlesex,Democratic,Robert E. Travaglini,250
Boston,13,7,State Senate,1st Suffolk,Democratic,Jack Hart,198
Framingham,-,7,U.S. House,7th,Republican,Total Votes Cast,64
Stoughton,-,6,State Senate,"Norfolk, Bristol and Plymouth",Democratic,All Others,0
Brockton,5,B,Governor's Council,4th,Republican,Donald A. Hussey,10
Plympton,-,1,Governor's Council,1st,Republican,Total Votes Cast,80
Gloucester,3,2,State Senate,1st Essex and Middlesex,Democratic,All Others,2
Springfield,7,C,State Senate,1st Hampden and Hampshire,Republican,Brian P. Lees,6
Brockton,6,C,State House,10th Plymouth,Democratic,Blank Votes,33
Chicopee,9,B,Governor's Council,8th,Democratic,Blank Votes,5
Adams,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Total Votes Cast,7
Weymouth,-,5,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",51
Springfield,4,C,State Senate,Hampden,Republican,Total Votes Cast,2
Wayland,-,4,U.S. House,5th,Democratic,Martin T. Meehan,191
Brockton,5,D,State Senate,2nd Plymouth and Bristol,Democratic,Blank Votes,25
Revere,6,1,U.S. House,7th,Democratic,All Others,4
Boston,9,4,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",111
Natick,-,2,State Senate,2nd Middlesex and Norfolk,Democratic,Blank Votes,8
Attleboro,2,A,Governor's Council,2nd,Democratic,Blank Votes,41
Chelmsford,-,9,State House,14th Middlesex,Democratic,Cory Atkins,74
Boston,18,11,State House,14th Suffolk,Democratic,All Others,5
Chelsea,4,4,State Senate,"Middlesex, Suffolk and Essex",Democratic,All Others,0
Revere,5,3,U.S. House,7th,Democratic,Edward J. Markey,149
Boston,1,7,State House,1st Suffolk,Democratic,Blank Votes,27
Winchendon,-,1,U.S. House,1st,Democratic,Blank Votes,17
Kingston,-,4,State House,12th Plymouth,Democratic,All Others,0
Chatham,-,2,State Senate,Cape and Islands,Democratic,Blank Votes,21
Pittsfield,5,B,State Senate,"Berkshire, Hampshire and Franklin",Republican,All Others,1
Fall River,8,C,State Senate,1st Bristol and Plymouth,Democratic,Joan M. Menard,183
Springfield,6,F,State House,12th Hampden,Republican,Blank Votes,1
W. Newbury,-,1,Governor's Council,5th,Democratic,Mary-Ellen Manning,47
Cambridge,6,1,State House,26th Middlesex,Democratic,All Others,4
Seekonk,-,4,State House,4th Bristol,Republican,All Others,0
Boston,11,8,State Senate,2nd Suffolk,Democratic,Total Votes Cast,202
N. Attleborough,-,1,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Angus G. McQuilken,29
Lawrence,B,2,State House,16th Essex,Democratic,All Others,0
Adams,-,2,Governor's Council,8th,Democratic,Blank Votes,158
Hamilton,-,2,State House,4th Essex,Democratic,Timothy A. Purinton,31
Arlington,-,7,Governor's Council,6th,Democratic,Blank Votes,29
Randolph,-,1,U.S. House,9th,Democratic,Total Votes Cast,191
Woburn,3,1,U.S. House,7th,Republican,Kenneth G. Chase,13
Lowell,11,3,State Senate,1st Middlesex,Republican,Total Votes Cast,17
Weymouth,-,3,Governor's Council,4th,Democratic,Blank Votes,14
Franklin,-,3,State Senate,"Norfolk, Bristol and Middlesex",Libertarian,Blank Votes,0
Leominster,3,B,State House,4th Worcester,Republican,David G. Nault,46
Agawam,-,1,State House,3rd Hampden,Republican,Uwe H. Porth,7
Attleboro,3,A,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Gerald A. Wasserman,43
Boston,7,5,Governor's Council,4th,Democratic,Blank Votes,35
Boston,21,5,State Senate,2nd Suffolk and Middlesex,Republican,All Others,0
Maynard,-,4,U.S. House,5th,Republican,Blank Votes,3
Provincetown,-,1,State Senate,Cape and Islands,Republican,Gail Bronwyn Lese,14
Williamstown,-,1,U.S. House,1st,Republican,Steven E. Adam,0
Chicopee,7,B,Governor's Council,8th,Democratic,Blank Votes,2
Sutton,-,2,U.S. House,2nd,Democratic,Richard E. Neal,242
Lakeville,-,2,State House,12th Bristol,Democratic,All Others,0
Brockton,3,C,Governor's Council,4th,Republican,Donald A. Hussey,44
Dedham,-,5,State House,11th Norfolk,Democratic,Blank Votes,55
N. Andover,-,8,U.S. House,6th,Republican,Total Votes Cast,25
Chicopee,1,B,U.S. House,2nd,Democratic,Richard E. Neal,140
Melrose,2,1,State House,32nd Middlesex,Democratic,Total Votes Cast,92
Winthrop,-,4,U.S. House,7th,Democratic,Edward J. Markey,219
Somerville,6,1,U.S. House,8th,Democratic,Total Votes Cast,191
Provincetown,-,1,Governor's Council,1st,Democratic,Blank Votes,284
Peabody,4,3,U.S. House,6th,Republican,Total Votes Cast,54
Leominster,4,B,State House,4th Worcester,Democratic,Blank Votes,2
TOTALS,,,State House,24th Middlesex,Democratic,All Others,21
Rockport,-,3,State Senate,1st Essex and Middlesex,Republican,All Others,0
Framingham,-,8,State Senate,2nd Middlesex and Norfolk,Democratic,Adam L. Sisitsky,82
Worcester,10,2,State Senate,1st Worcester,Democratic,All Others,1
Boston,5,8,Governor's Council,4th,Democratic,Blank Votes,53
TOTALS,,,State House,6th Suffolk,Democratic,Blank Votes,611
Methuen,-,10,U.S. House,5th,Democratic,Martin T. Meehan,43
Boston,7,3,U.S. House,9th,Democratic,Blank Votes,53
Swampscott,-,4,State House,8th Essex,Republican,Blank Votes,6
Oxford,-,3,State House,7th Worcester,Republican,Paul K. Frost,55
Springfield,2,C,State Senate,1st Hampden and Hampshire,Republican,Blank Votes,0
Hanover,-,1,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",41
N. Andover,-,4,State House,14th Essex,Republican,All Others,0
Weymouth,-,2,State House,4th Norfolk,Democratic,All Others,0
Reading,-,6,State Senate,Middlesex and Essex,Republican,All Others,0
Woburn,5,2,U.S. House,7th,Democratic,All Others,4
Hardwick,-,1,U.S. House,1st,Democratic,Blank Votes,33
Hudson,-,4,State Senate,Middlesex and Worcester,Democratic,Blank Votes,1
Melrose,1,2,State House,32nd Middlesex,Republican,Total Votes Cast,31
N. Attleborough,-,5,Governor's Council,2nd,Democratic,Blank Votes,6
Brockton,6,A,State House,10th Plymouth,Republican,Mark W. Chauppette,13
Dennis,-,1,Governor's Council,1st,Republican,Blank Votes,299
Quincy,6,1,State House,1st Norfolk,Republican,Blank Votes,5
Lowell,6,2,State House,16th Middlesex,Democratic,Blank Votes,12
Rockland,-,5,U.S. House,10th,Republican,Total Votes Cast,35
Plainville,-,1,U.S. House,3rd,Democratic,All Others,0
Lawrence,D,1,State Senate,2nd Essex and Middlesex,Democratic,Susan C. Tucker,31
Williamstown,-,3,Governor's Council,8th,Democratic,All Others,0
Worcester,6,1,U.S. House,3rd,Democratic,Total Votes Cast,283
Boston,13,10,U.S. House,9th,Democratic,Blank Votes,96
Wrentham,-,2,U.S. House,3rd,Democratic,Total Votes Cast,153
Newbury,-,2,State House,2nd Essex,Republican,Robert V. Finneran,31
Attleboro,4,B,State Senate,Bristol and Norfolk,Democratic,All Others,0
Westfield,2,B,State Senate,2nd Hampden and Hampshire,Republican,Total Votes Cast,28
S. Hadley,-,C,Governor's Council,8th,Democratic,Blank Votes,4
Easton,-,1,State Senate,2nd Plymouth and Bristol,Democratic,All Others,1
Hudson,-,1,U.S. House,5th,Democratic,All Others,0
Montague,-,6,State House,1st Franklin,Democratic,All Others,0
Bellingham,-,2,Governor's Council,7th,Democratic,Total Votes Cast,74
Boston,19,1,Governor's Council,4th,Republican,Donald A. Hussey,0
Boston,12,7,State House,11th Suffolk,Democratic,Elizabeth A. Malia,155
Shelburne,-,1,State Senate,Hampshire and Franklin,Republican,Blank Votes,4
Lynn,2,2,Governor's Council,5th,Democratic,Mary-Ellen Manning,40
Attleboro,3,A,State Senate,"Norfolk, Bristol and Middlesex",Special Republican,All Others,0
Chicopee,5,B,Governor's Council,8th,Democratic,Michael D. Bissonnette,197
Littleton,-,2,State Senate,Middlesex and Worcester,Democratic,Total Votes Cast,49
Kingston,-,3,State Senate,Plymouth and Barnstable,Democratic,Blank Votes,19
Wrentham,-,1,State Senate,"Norfolk, Bristol and Middlesex",Special Democratic,Total Votes Cast,146
