town,ward,precinct,office,district,party,candidate,votes
Stoneham,-,4,Governor's Council,6th,Democratic,All Others,0
Boston,10,5,State Senate,2nd Suffolk,Democratic,All Others,1
Boston,15,8,State Senate,1st Suffolk,Democratic,Total Votes Cast,56
Hull,-,2,State Senate,Plymouth and Norfolk,Republican,Stephen D. Gill,12
Pittsfield,2,A,State Senate,"Berkshire, Hampshire and Franklin",Democratic,Adam G. Hinds,71
Springfield,7,H,State Senate,1st Hampden and Hampshire,Democratic,Blank Votes,52
Boston,20,10,U.S. House,8th,Democratic,Blank Votes,45
Peabody,6,1,State Senate,2nd Essex,Democratic,All Others,1
Tolland,-,1,U.S. House,1st,Democratic,Richard E. Neal,26
Holbrook,-,3,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",34
Berkley,-,2,U.S. House,4th,Democratic,"Joseph P. Kennedy, III",20
Fall River,8,C,State House,6th Bristol,Democratic,Blank Votes,21
Boston,18,1,State Senate,1st Suffolk,Democratic,Total Votes Cast,267
Northampton,5,B,State Senate,"Hampshire, Franklin and Worcester",Republican,Blank Votes,3
N. Adams,1,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Total Votes Cast,8
Brookline,-,6,U.S. House,4th,Democratic,Blank Votes,13
Boston,22,9,State House,17th Suffolk,Democratic,Kevin G. Honan,61
Middlefield,-,1,Governor's Council,8th,Democratic,Blank Votes,9
Bridgewater,-,5,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,12
New Salem,-,1,State House,2nd Franklin,Republican,All Others,0
Beverly,4,2,Governor's Council,5th,Democratic,Eileen R. Duff,168
Sharon,-,2,U.S. House,4th,Democratic,Blank Votes,32
Boston,8,3,U.S. House,7th,Democratic,Blank Votes,19
Falmouth,-,7,U.S. House,9th,Republican,Total Votes Cast,290
Bernardston,-,1,Governor's Council,8th,Democratic,All Others,0
Boston,1,6,Governor's Council,6th,Democratic,Richard J. Dimeo,6
Fitchburg,2,A,U.S. House,3rd,Republican,Ann Wofford,9
Revere,5,2,U.S. House,5th,Democratic,All Others,3
Woburn,1,1,U.S. House,5th,Democratic,All Others,1
Kingston,-,4,U.S. House,9th,Republican,Total Votes Cast,96
Lowell,4,1,Governor's Council,5th,Republican,"Richard A. Baker, Jr.",18
Petersham,-,1,State House,2nd Franklin,Republican,Blank Votes,1
Walpole,-,7,U.S. House,8th,Democratic,All Others,0
Salem,1,1,Governor's Council,5th,Democratic,Total Votes Cast,213
Yarmouth,-,2,State Senate,Cape and Islands,Republican,Anthony E. Schiavi,118
Quincy,2,1,State House,3rd Norfolk,Democratic,Ronald Mariano,65
Boston,10,6,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",34
Fairhaven,-,2,State House,10th Bristol,Democratic,Total Votes Cast,62
Boston,6,4,Governor's Council,4th,Democratic,Stephen F. Flynn,33
Boston,4,9,Governor's Council,3rd,Democratic,Total Votes Cast,51
Medford,3,1,Governor's Council,6th,Democratic,Stephen Borelli,60
Shrewsbury,-,5,Governor's Council,7th,Democratic,All Others,1
N. Reading,-,1,Governor's Council,5th,Democratic,Eileen R. Duff,30
Boston,20,13,Governor's Council,2nd,Democratic,Robert L. Jubinville,78
Boston,7,10,State House,5th Suffolk,Democratic,Melinda Stewart,15
Weymouth,-,14,State Senate,Plymouth and Norfolk,Democratic,All Others,0
Lowell,1,2,Governor's Council,5th,Republican,"Richard A. Baker, Jr.",34
Worcester,2,2,U.S. House,2nd,Democratic,James P. McGovern,88
Burlington,-,5,Governor's Council,3rd,Democratic,All Others,0
Plainfield,-,1,State House,1st Franklin,Democratic,Total Votes Cast,107
Heath,-,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,Adam G. Hinds,97
Salem,3,2,U.S. House,6th,Democratic,All Others,0
TOTALS,,,State House,7th Norfolk,Democratic,Kerby Roberson,720
Springfield,5,A,U.S. House,1st,Democratic,Blank Votes,8
Marlborough,2,2,U.S. House,3rd,Republican,Ann Wofford,27
Peabody,1,3,Governor's Council,5th,Republican,Blank Votes,28
Bridgewater,-,3,Governor's Council,1st,Democratic,Joseph C. Ferreira,33
Gardner,3,A,Governor's Council,7th,Republican,Total Votes Cast,12
Haverhill,4,1,Governor's Council,5th,Republican,Blank Votes,20
Becket,-,1,State House,4th Berkshire,Democratic,Total Votes Cast,123
Taunton,7,B,U.S. House,4th,Democratic,"Joseph P. Kennedy, III",90
Amherst,-,4,State Senate,"Hampshire, Franklin and Worcester",Democratic,Blank Votes,14
Medway,-,3,Governor's Council,2nd,Democratic,Robert L. Jubinville,50
Burlington,-,6,Governor's Council,3rd,Democratic,Peter Georgiou,27
Carlisle,-,1,Governor's Council,3rd,Democratic,William Bishop Humphrey,45
Beverly,6,2,Governor's Council,5th,Republican,All Others,0
S. Hadley,-,B,State House,2nd Hampshire,Democratic,Total Votes Cast,270
Worcester,2,3,Governor's Council,7th,Democratic,Matthew Cj Vance,58
Wenham,-,1,Governor's Council,5th,Republican,Total Votes Cast,90
Hingham,-,2,State Senate,Plymouth and Norfolk,Democratic,Paul J. Gannon,92
Dennis,-,5,State House,1st Barnstable,Republican,All Others,0
Boston,20,18,State Senate,Norfolk and Suffolk,Democratic,Total Votes Cast,133
Shirley,-,1,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,115
Egremont,-,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,Blank Votes,1
Pittsfield,2,B,State House,3rd Berkshire,Democratic,Total Votes Cast,355
Easthampton,-,4,State Senate,2nd Hampden and Hampshire,Republican,Blank Votes,2
Braintree,-,1A,U.S. House,8th,Republican,Total Votes Cast,32
Peabody,3,2,Governor's Council,5th,Democratic,Eileen R. Duff,105
Newbury,-,1,Governor's Council,5th,Republican,All Others,0
TOTALS,,,State House,14th Middlesex,Green-rainbow,Blank Votes,0
Saugus,-,10,State House,16th Suffolk,Democratic,Roselee Vincent,114
Lynn,7,1,State Senate,3rd Essex,Democratic,Thomas M. McGee,218
Falmouth,-,4,Governor's Council,1st,Democratic,All Others,0
Hopkinton,-,1,State Senate,2nd Middlesex and Norfolk,Republican,Total Votes Cast,16
Mansfield,-,6,State House,1st Bristol,Republican,Fred Jay Barrows,39
Longmeadow,-,A,Governor's Council,8th,Democratic,All Others,0
New Braintree,-,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Republican,James P. Ehrhard,13
Bedford,-,3,State Senate,3rd Middlesex,Democratic,Blank Votes,11
W. Springfield,-,4,Governor's Council,8th,Democratic,Jeffrey S. Morneau,124
Revere,3,1,Governor's Council,6th,Democratic,Total Votes Cast,112
Fall River,4,C,Governor's Council,1st,Democratic,All Others,0
Clinton,-,4,State Senate,1st Worcester,Democratic,All Others,0
Braintree,-,4A,U.S. House,8th,Democratic,All Others,7
Clarksburg,-,1,State House,1st Berkshire,Democratic,Blank Votes,5
Littleton,-,2,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,37
Boston,1,14,U.S. House,7th,Democratic,All Others,0
Natick,-,9,Governor's Council,2nd,Democratic,Robert L. Jubinville,75
Springfield,5,B,Governor's Council,8th,Democratic,Mary E. Hurley,137
Revere,1,3,State Senate,1st Suffolk and Middlesex,Democratic,Blank Votes,5
Boston,3,8,Governor's Council,6th,Democratic,Stephen Borelli,96
Newton,4,2,State Senate,1st Middlesex and Norfolk,Democratic,Cynthia Stone Creem,145
Lawrence,E,1,U.S. House,3rd,Democratic,All Others,6
Tewksbury,-,2A,U.S. House,6th,Democratic,Total Votes Cast,73
Lowell,5,2,Governor's Council,5th,Republican,Blank Votes,1
Newburyport,1,P,U.S. House,6th,Democratic,Blank Votes,7
Winchester,-,7,State House,31st Middlesex,Republican,Blank Votes,60
Richmond,-,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,All Others,0
Springfield,5,F,Governor's Council,8th,Democratic,Jeffrey S. Morneau,92
Duxbury,-,2,State Senate,Plymouth and Norfolk,Republican,Patrick M. O'Connor,0
Ayer,-,2,U.S. House,3rd,Democratic,All Others,0
Bolton,-,1,U.S. House,3rd,Democratic,Nicola S. Tsongas,104
Franklin,-,1,U.S. House,4th,Democratic,All Others,7
New Salem,-,1,U.S. House,2nd,Democratic,Blank Votes,0
Natick,-,7,Governor's Council,2nd,Republican,Brad Williams,19
Boston,15,1,State House,5th Suffolk,Democratic,Melinda Stewart,21
TOTALS,,,State Senate,5th Middlesex,Democratic,Total Votes Cast,6253
Medford,4,1,U.S. House,5th,Democratic,All Others,2
Fall River,2,A,Governor's Council,1st,Democratic,Joseph C. Ferreira,37
Boston,10,1,State Senate,2nd Suffolk,Democratic,All Others,0
Marlborough,7,2,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,48
Marlborough,3,2,U.S. House,3rd,Republican,All Others,0
Brookfield,-,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Democratic,Blank Votes,0
Tewksbury,-,3,State House,18th Essex,Democratic,Total Votes Cast,71
Medfield,-,1,U.S. House,4th,Republican,All Others,0
Boston,22,13,U.S. House,7th,Democratic,All Others,3
Northampton,7,B,U.S. House,2nd,Democratic,James P. McGovern,285
Millis,-,2,State Senate,"Norfolk, Bristol and Middlesex",Republican,Blank Votes,0
Templeton,-,C,State House,2nd Franklin,Republican,Total Votes Cast,43
Leominster,2,A,State House,4th Worcester,Republican,Blank Votes,0
Worcester,10,1,State Senate,1st Worcester,Democratic,All Others,0
Mashpee,-,2,State House,3rd Barnstable,Democratic,Matthew C. Patrick,113
Needham,-,G,Governor's Council,2nd,Democratic,Robert L. Jubinville,52
Taunton,8,A,State House,3rd Bristol,Republican,Total Votes Cast,185
Plymouth,-,1,Governor's Council,1st,Democratic,Blank Votes,19
Canton,-,3,State Senate,"Norfolk, Bristol and Plymouth",Democratic,Blank Votes,2
Amherst,-,2,Governor's Council,8th,Democratic,Total Votes Cast,591
Halifax,-,1,Governor's Council,4th,Democratic,All Others,0
Boston,5,11,State Senate,1st Suffolk and Middlesex,Democratic,Joseph A. Boncore,44
Boston,6,9,State Senate,1st Suffolk,Democratic,Linda Dorcena Forry,109
Medfield,-,4,Governor's Council,2nd,Republican,Brad Williams,18
Leominster,1,C,U.S. House,2nd,Democratic,James P. McGovern,95
Brockton,1,B,U.S. House,8th,Republican,Blank Votes,2
N. Andover,-,8,State House,18th Essex,Republican,"James J. Lyons, Jr.",46
Springfield,3,D,U.S. House,1st,Democratic,Richard E. Neal,84
Pittsfield,3,B,State Senate,"Berkshire, Hampshire and Franklin",Republican,Blank Votes,3
Chicopee,2,B,State House,8th Hampden,Democratic,All Others,5
Boston,18,10,State Senate,Norfolk and Suffolk,Democratic,Total Votes Cast,263
Westborough,-,5,Governor's Council,3rd,Democratic,Total Votes Cast,50
TOTALS,,,State Senate,1st Middlesex and Norfolk,Democratic,Blank Votes,990
Boston,18,14,State House,14th Suffolk,Democratic,Blank Votes,7
Worcester,2,4,Governor's Council,7th,Republican,All Others,0
Boston,12,8,State House,7th Suffolk,Democratic,Chynah Tyler,53
Springfield,5,D,Governor's Council,8th,Democratic,All Others,2
Hudson,-,5,U.S. House,3rd,Democratic,Total Votes Cast,76
N. Adams,2,2,State Senate,"Berkshire, Hampshire and Franklin",Republican,Christine M. Canning,6
Boston,18,14,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",53
TOTALS,,,State Senate,5th Middlesex,Democratic,Blank Votes,1136
Newburyport,2,1,State House,1st Essex,Democratic,Blank Votes,61
Pittsfield,6,B,U.S. House,1st,Democratic,All Others,1
Bridgewater,-,5,State Senate,1st Plymouth and Bristol,Republican,Sandra M. Wright,4
Northampton,2,A,Governor's Council,8th,Democratic,Jeffrey S. Morneau,135
Quincy,2,4,U.S. House,8th,Democratic,Total Votes Cast,45
Boston,15,4,U.S. House,7th,Democratic,Total Votes Cast,146
New Bedford,1,B,State House,11th Bristol,Democratic,Total Votes Cast,28
N. Attleborough,-,9,Governor's Council,2nd,Republican,Blank Votes,4
TOTALS,,,State House,14th Middlesex,Green-rainbow,Daniel L. Factor,13
Lawrence,B,3,Governor's Council,5th,Republican,"Richard A. Baker, Jr.",9
Boston,17,11,State House,12th Suffolk,Democratic,Carlotta M. Williams,5
Mashpee,-,4,State Senate,Cape and Islands,Democratic,Julian Andre Cyr,87
E. Longmeadow,-,3,U.S. House,1st,Democratic,Blank Votes,108
Millbury,-,3,State Senate,2nd Worcester,Democratic,Michael O. Moore,65
Boston,19,12,Governor's Council,2nd,Republican,All Others,0
Barnstable,-,4,State House,2nd Barnstable,Republican,Blank Votes,51
Quincy,4,3,State House,1st Norfolk,Democratic,Total Votes Cast,91
Newton,3,2,U.S. House,4th,Democratic,Blank Votes,15
Middleton,-,2,Governor's Council,5th,Republican,All Others,0
Scituate,-,3,State Senate,Plymouth and Norfolk,Democratic,Total Votes Cast,94
Wellesley,-,F,Governor's Council,2nd,Democratic,Total Votes Cast,43
Waltham,3,1,State Senate,3rd Middlesex,Democratic,Total Votes Cast,124
Woburn,3,1,State House,30th Middlesex,Democratic,Blank Votes,3
Springfield,4,G,State House,11th Hampden,Democratic,Blank Votes,2
Duxbury,-,1,Governor's Council,4th,Democratic,Stephen F. Flynn,47
Middleton,-,2,State Senate,1st Essex and Middlesex,Republican,Total Votes Cast,99
Belmont,-,4,Governor's Council,3rd,Democratic,William Bishop Humphrey,46
TOTALS,,,State Senate,3rd Essex,Democratic,Thomas M. McGee,8008
Chicopee,5,A,Governor's Council,8th,Democratic,Jeffrey S. Morneau,90
Stoughton,-,7,U.S. House,8th,Democratic,All Others,1
Duxbury,-,2,State Senate,Plymouth and Norfolk,Republican,Stephen D. Gill,47
Westfield,4,B,State Senate,2nd Hampden and Hampshire,Democratic,Blank Votes,120
Rutland,-,3,U.S. House,2nd,Democratic,James P. McGovern,106
Lynn,1,2,State House,9th Essex,Democratic,Total Votes Cast,484
Amherst,-,7,Governor's Council,8th,Democratic,All Others,0
Boston,15,9,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",39
Taunton,3,A,Governor's Council,1st,Democratic,All Others,0
Chatham,-,1,State House,4th Barnstable,Democratic,All Others,3
Quincy,3,5,U.S. House,8th,Republican,All Others,1
Belmont,-,1,State House,24th Middlesex,Democratic,Blank Votes,58
Melrose,2,1,State House,32nd Middlesex,Democratic,Total Votes Cast,86
Springfield,1,F,Governor's Council,8th,Democratic,Jeffrey S. Morneau,32
Royalston,-,2,Governor's Council,8th,Democratic,Blank Votes,2
N. Adams,2,2,State Senate,"Berkshire, Hampshire and Franklin",Democratic,Rinaldo Del Gallo,3
Hingham,-,5A,State Senate,Plymouth and Norfolk,Republican,Blank Votes,0
Amherst,-,3,Governor's Council,8th,Democratic,Mary E. Hurley,99
Chelsea,2,1,State House,2nd Suffolk,Democratic,All Others,0
Chatham,-,1,U.S. House,9th,Democratic,All Others,3
Sandwich,-,2,Governor's Council,1st,Democratic,Joseph C. Ferreira,109
Groveland,-,2,Governor's Council,5th,Republican,Total Votes Cast,59
Wellesley,-,C,State House,14th Norfolk,Democratic,Total Votes Cast,42
Winchester,-,2,Governor's Council,6th,Democratic,All Others,0
Chelmsford,-,9,U.S. House,3rd,Democratic,All Others,0
Holyoke,7,B,State Senate,2nd Hampden and Hampshire,Republican,Blank Votes,0
Quincy,1,5,State House,2nd Norfolk,Democratic,Blank Votes,16
Taunton,1,B,U.S. House,4th,Republican,David A. Rosa,60
Methuen,-,8,U.S. House,3rd,Democratic,Blank Votes,43
Rutland,-,1,U.S. House,2nd,Democratic,All Others,0
Groton,-,1,State Senate,1st Middlesex,Democratic,Blank Votes,9
Boston,8,6,Governor's Council,4th,Democratic,Blank Votes,22
TOTALS,,,State House,2nd Worcester,Democratic,All Others,2
Dighton,-,2,State Senate,1st Plymouth and Bristol,Democratic,Blank Votes,9
Andover,-,1,U.S. House,6th,Democratic,Seth W. Moulton,122
Salem,6,1,Governor's Council,5th,Republican,All Others,1
Boston,16,11,State Senate,1st Suffolk,Democratic,Linda Dorcena Forry,228
N. Attleborough,-,1,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Blank Votes,5
Randolph,-,9,U.S. House,7th,Democratic,Michael E. Capuano,224
Swansea,-,4,U.S. House,4th,Democratic,Total Votes Cast,23
Palmer,-,3,Governor's Council,7th,Republican,All Others,1
Dartmouth,-,2,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,42
Melrose,3,1,Governor's Council,6th,Democratic,Terrence W. Kennedy,61
Boston,15,8,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",23
Webster,-,5,Governor's Council,7th,Democratic,Matthew Cj Vance,40
Harwich,-,3,State Senate,Cape and Islands,Republican,"James H. Crocker, Jr.",49
Andover,-,7A,State House,18th Essex,Republican,Total Votes Cast,12
Lowell,11,1,Governor's Council,5th,Democratic,Total Votes Cast,109
Westfield,1,B,Governor's Council,8th,Democratic,Mary E. Hurley,108
Hanover,-,4,U.S. House,9th,Democratic,Total Votes Cast,334
Revere,6,1,State Senate,1st Suffolk and Middlesex,Special Democratic,Diana Hwang,14
Southborough,-,1,Governor's Council,3rd,Democratic,All Others,0
Chicopee,2,A,State Senate,Hampden,Democratic,James T. Welch,120
Peabody,4,1,State House,12th Essex,Democratic,Blank Votes,39
Gardner,1,B,Governor's Council,7th,Democratic,Matthew Cj Vance,9
Springfield,6,B,U.S. House,1st,Democratic,Richard E. Neal,210
Duxbury,-,1,State House,12th Plymouth,Democratic,Total Votes Cast,110
Bellingham,-,1,U.S. House,4th,Republican,All Others,0
Boston,13,9,U.S. House,7th,Democratic,Blank Votes,20
Hingham,-,6,State Senate,Plymouth and Norfolk,Democratic,Brian Richard Cook,67
Boston,16,1,State Senate,1st Suffolk,Democratic,All Others,3
Worcester,8,1,Governor's Council,7th,Democratic,All Others,0
Newton,2,3,State Senate,1st Middlesex and Norfolk,Democratic,Cynthia Stone Creem,130
Bellingham,-,1,State Senate,Worcester and Norfolk,Republican,Blank Votes,1
Weymouth,-,13,State Senate,Plymouth and Norfolk,Democratic,Paul J. Gannon,28
Somerville,5,3,State Senate,2nd Middlesex,Democratic,All Others,2
Boston,15,1,State House,5th Suffolk,Democratic,Blank Votes,7
N. Attleborough,-,7,Governor's Council,2nd,Republican,Blank Votes,4
Charlton,-,3,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Republican,Blank Votes,2
Reading,-,2,U.S. House,6th,Democratic,Blank Votes,20
Westford,-,6,Governor's Council,5th,Republican,"Richard A. Baker, Jr.",20
Foxborough,-,3,U.S. House,4th,Democratic,Total Votes Cast,31
Easton,-,3,State House,11th Plymouth,Republican,Total Votes Cast,23
Boston,21,1,Governor's Council,3rd,Democratic,William Bishop Humphrey,20
Dartmouth,-,2,U.S. House,9th,Democratic,Blank Votes,6
Brockton,4,B,State House,10th Plymouth,Democratic,Michelle M. Dubois,48
Montague,-,1,U.S. House,2nd,Democratic,All Others,0
Quincy,3,5,Governor's Council,4th,Democratic,All Others,0
Westwood,-,4,Governor's Council,2nd,Democratic,All Others,0
Revere,3,2,State Senate,1st Suffolk and Middlesex,Democratic,Blank Votes,0
Petersham,-,1,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Republican,Blank Votes,9
Middleborough,-,4,Governor's Council,1st,Democratic,Joseph C. Ferreira,35
Hanson,-,3,State Senate,2nd Plymouth and Bristol,Democratic,All Others,0
Boston,18,9,State House,14th Suffolk,,All Others,1
Taunton,5,B,U.S. House,4th,Republican,David A. Rosa,12
Reading,-,5,Governor's Council,6th,Democratic,Richard J. Dimeo,4
Peabody,2,2,State House,12th Essex,Democratic,Thomas P. Walsh,75
Worcester,7,5,U.S. House,2nd,Democratic,Blank Votes,41
Amesbury,-,2,State Senate,1st Essex,Democratic,All Others,0
Taunton,4,B,U.S. House,4th,Republican,David A. Rosa,16
Bourne,-,6,U.S. House,9th,Republican,All Others,0
