town,ward,precinct,office,district,party,candidate,votes
Quincy,5,2,President,,Democratic,Bernie Sanders,234
Wellesley,,B,President,,Republican,No Preference,3
N. Adams,5,5,President,,Republican,Marco Rubio,15
New Bedford,2,A,President,,Democratic,Total Votes Cast,99
Methuen,,6,President,,Republican,George Pataki,0
Taunton,4,A,President,,Democratic,Bernie Sanders,259
Gardner,2,B,President,,Democratic,Roque De La Fuente,0
Gloucester,2,2,President,,Republican,Ted Cruz,12
Stoughton,,3,President,,Republican,Blank Votes,3
Weston,,4,President,,Republican,Jeb Bush,6
Lowell,9,2,President,,Republican,All Others,2
Arlington,,6,President,,Republican,Mike Huckabee,0
Boston,7,2,President,,Green-rainbow,All Others,0
Franklin,,5,President,,Republican,Total Votes Cast,591
Danvers,,2,President,,Green-rainbow,Total Votes Cast,0
Leominster,5,A,President,,Republican,Ted Cruz,33
Fall River,3,B,President,,Democratic,Total Votes Cast,404
Boston,13,10,President,,Democratic,Bernie Sanders,346
Sandwich,,3,President,,Republican,Ted Cruz,65
Billerica,,3,President,,Democratic,No Preference,16
Tewksbury,,2,President,,Democratic,No Preference,9
Boston,20,10,President,,Republican,Chris Christie,1
Peabody,2,1,President,,Democratic,Bernie Sanders,194
Springfield,8,C,President,,Green-rainbow,Darryl Cherney,0
Malden,5,1,President,,Democratic,Roque De La Fuente,1
Brookline,,14,President,,Democratic,Roque De La Fuente,2
Millbury,,2,President,,Republican,Jeb Bush,6
Dartmouth,,6,President,,Green-rainbow,No Preference,0
Brookline,,6,President,,Green-rainbow,Total Votes Cast,2
Boston,10,5,President,,Green-rainbow,All Others,0
Newburyport,6,1,President,,Republican,Rick Santorum,0
Boxford,,3,President,,Republican,George Pataki,0
Mansfield,,1,President,,Green-rainbow,Blank Votes,3
Brockton,6,A,President,,Green-rainbow,William P. Kreml,0
Arlington,,18,President,,Democratic,Total Votes Cast,673
Medway,,1,President,,Democratic,Martin O'Malley,1
Easton,,2,President,,Republican,Marco Rubio,109
Braintree,,2A,President,,Democratic,Bernie Sanders,373
Ware,,B,President,,Republican,Mike Huckabee,0
Needham,,G,President,,Green-rainbow,Jill E. Stein,1
Somerville,2,1,President,,Green-rainbow,All Others,1
Boston,17,10,President,,Republican,Donald J. Trump,3
Sterling,,1,President,,Green-rainbow,William P. Kreml,0
Dedham,,1,President,,Republican,Ted Cruz,26
Boston,3,3,President,,Democratic,Hillary Clinton,226
Northampton,4,B,President,,Republican,Total Votes Cast,64
Lowell,7,3,President,,Republican,Marco Rubio,11
Fall River,5,B1,President,,Democratic,Roque De La Fuente,0
Fall River,8,B,President,,Democratic,Roque De La Fuente,0
Haverhill,5,3,President,,Green-rainbow,Total Votes Cast,0
Sandwich,,4,President,,Green-rainbow,Jill E. Stein,1
Boston,11,9,President,,Republican,Chris Christie,0
Gloucester,3,1,President,,Democratic,Martin O'Malley,1
Duxbury,,4,President,,Green-rainbow,No Preference,0
Worcester,6,5,President,,Republican,Ben Carson,4
New Bedford,2,D,President,,Republican,Jeb Bush,0
Boston,22,9,President,,Democratic,Roque De La Fuente,0
Peabody,6,3,President,,Republican,Rick Santorum,0
Haverhill,6,3,President,,Green-rainbow,No Preference,0
Worcester,9,3,President,,Democratic,No Preference,4
New Bedford,1,E,President,,Republican,George Pataki,0
Somerset,,5,President,,Republican,Chris Christie,0
Peabody,4,3A,President,,Green-rainbow,Skcm Curry,0
Taunton,5,A,President,,Green-rainbow,All Others,0
Maynard,,4,President,,Republican,John R. Kasich,45
Westborough,,1,President,,Republican,Ted Cruz,29
Newton,5,4,President,,Democratic,Martin O'Malley,1
Springfield,3,B,President,,Republican,Ted Cruz,1
Holliston,,1,President,,Republican,Donald J. Trump,213
Holden,,5,President,,Republican,Ted Cruz,103
Worcester,3,4,President,,Democratic,No Preference,1
Hingham,,5A,President,,Republican,Carly Fiorina,1
Templeton,,C,President,,Republican,Ted Cruz,39
Ludlow,,2,President,,Republican,All Others,0
Chicopee,8,B,President,,Republican,Ted Cruz,34
Tisbury,,1,President,,Republican,Rand Paul,3
Boston,3,2,President,,Democratic,Blank Votes,3
Springfield,1,E,President,,Republican,All Others,2
Watertown,,12,President,,Democratic,Blank Votes,1
Wellesley,,H,President,,Green-rainbow,Kent Mesplay,0
Braintree,,6A,President,,Republican,All Others,2
Danvers,,6,President,,Republican,Rick Santorum,0
Rockland,,3,President,,Republican,Blank Votes,0
Framingham,,9,President,,Democratic,Martin O'Malley,1
Cambridge,1,1,President,,Green-rainbow,Skcm Curry,0
Winchendon,,1,President,,Republican,Carly Fiorina,1
Barnstable,,10,President,,Democratic,Martin O'Malley,2
Fitchburg,1,B,President,,Democratic,Martin O'Malley,2
Bourne,,1,President,,Green-rainbow,Blank Votes,0
Norwood,,1,President,,Democratic,Roque De La Fuente,1
Lexington,,4,President,,Republican,Rick Santorum,0
Gloucester,3,1,President,,Democratic,Roque De La Fuente,0
Arlington,,18,President,,Republican,Mike Huckabee,0
Stoughton,,8,President,,Democratic,All Others,0
Norfolk,,2,President,,Democratic,Total Votes Cast,761
TOTALS,,,President,,Green-rainbow,Skcm Curry,78
Boston,15,5,President,,Republican,Marco Rubio,1
Scituate,,3,President,,Democratic,Hillary Clinton,331
Adams,,2,President,,Republican,Jim Gilmore,0
E. Longmeadow,,1,President,,Green-rainbow,Total Votes Cast,1
Grafton,,3,President,,Republican,Jim Gilmore,1
Great Barrington,,B,President,,Republican,Jeb Bush,1
New Bedford,6,F,President,,Republican,Jeb Bush,1
Clinton,,3,President,,Republican,John R. Kasich,44
Waltham,6,1,President,,Green-rainbow,Blank Votes,0
Holyoke,4,B,President,,Republican,John R. Kasich,10
Middleborough,,5,President,,Green-rainbow,Kent Mesplay,0
Chelsea,3,1,President,,Green-rainbow,Jill E. Stein,0
Boston,12,6,President,,Republican,Chris Christie,0
Pepperell,,1,President,,Republican,John R. Kasich,108
Cambridge,8,2,President,,Green-rainbow,Jill E. Stein,0
Great Barrington,,B,President,,Republican,All Others,0
Franklin,,3,President,,Green-rainbow,Skcm Curry,0
Acushnet,,2,President,,Republican,Total Votes Cast,412
Canton,,3,President,,Republican,Chris Christie,0
Woburn,2,2,President,,Republican,All Others,0
Randolph,,4,President,,Green-rainbow,Skcm Curry,0
Blackstone,,3,President,,Democratic,No Preference,6
Boston,1,5,President,,Republican,All Others,2
Westfield,6,A,President,,Green-rainbow,Blank Votes,0
Holden,,4,President,,Democratic,All Others,1
Stoneham,,5,President,,Democratic,All Others,2
S. Hadley,,C,President,,Green-rainbow,William P. Kreml,0
Sturbridge,,3,President,,Republican,Ben Carson,13
Dracut,,6,President,,Republican,John R. Kasich,51
Haverhill,5,1,President,,Green-rainbow,Jill E. Stein,0
Waltham,7,1,President,,Republican,Ted Cruz,38
Rockport,,1,President,,Republican,All Others,0
Quincy,1,2,President,,Republican,Jeb Bush,1
Worcester,1,2,President,,Republican,No Preference,3
Lowell,6,3,President,,Republican,John R. Kasich,33
Amherst,,9,President,,Democratic,Roque De La Fuente,0
Fall River,8,C,President,,Green-rainbow,Skcm Curry,0
Bourne,,4,President,,Democratic,Blank Votes,7
Northampton,3,B,President,,Democratic,Martin O'Malley,0
Newburyport,2,1,President,,Republican,Total Votes Cast,304
Natick,,3,President,,Republican,Rick Santorum,0
Burlington,,7,President,,Republican,George Pataki,0
Chicopee,5,B,President,,Republican,Blank Votes,0
Chelsea,2,2,President,,Democratic,All Others,0
Boston,20,7,President,,Republican,John R. Kasich,32
Lincoln,,1,President,,Republican,Chris Christie,0
Great Barrington,,A,President,,Republican,Rand Paul,0
Barnstable,,12,President,,Republican,Chris Christie,0
Wakefield,,2,President,,Republican,Ted Cruz,46
Dennis,,4,President,,Democratic,Blank Votes,0
Woburn,3,1,President,,Republican,Carly Fiorina,0
Woburn,4,1,President,,Democratic,All Others,12
Springfield,3,D,President,,Democratic,Blank Votes,1
Braintree,,5A,President,,Republican,Carly Fiorina,0
Pembroke,,1,President,,Republican,Mike Huckabee,1
Belmont,,2,President,,Republican,Marco Rubio,107
Randolph,,2,President,,Green-rainbow,Jill E. Stein,0
Sterling,,1,President,,Democratic,No Preference,0
Boston,19,8,President,,Republican,Total Votes Cast,44
Billerica,,5,President,,Republican,Total Votes Cast,648
Boston,16,4,President,,Republican,George Pataki,0
Winchester,,7,President,,Republican,Donald J. Trump,133
Gloucester,1,2,President,,Democratic,Hillary Clinton,266
Worcester,3,2,President,,Republican,Mike Huckabee,0
Westfield,5,B,President,,Green-rainbow,Darryl Cherney,0
Boston,10,9,President,,Green-rainbow,Skcm Curry,0
Grafton,,3,President,,Democratic,Hillary Clinton,228
Quincy,1,2,President,,Republican,Carly Fiorina,0
Newton,3,2,President,,Republican,Rand Paul,0
Bedford,,4,President,,Republican,John R. Kasich,138
Billerica,,8,President,,Green-rainbow,Total Votes Cast,0
Holyoke,7,A,President,,Democratic,No Preference,9
Cambridge,6,1,President,,Green-rainbow,Total Votes Cast,2
Hopkinton,,1,President,,Republican,John R. Kasich,151
Boston,1,3,President,,Republican,No Preference,1
Lowell,2,3,President,,Republican,No Preference,1
Marblehead,,3,President,,Republican,Ben Carson,9
Belchertown,,D,President,,Republican,Ben Carson,15
Swampscott,,6,President,,Republican,Jim Gilmore,0
Holyoke,5,B,President,,Green-rainbow,Skcm Curry,1
Taunton,2,A,President,,Green-rainbow,William P. Kreml,0
Buckland,,1,President,,Republican,All Others,1
Lawrence,E,2,President,,Republican,Rand Paul,1
Dennis,,5,President,,Democratic,Blank Votes,1
Boston,9,2,President,,Republican,Marco Rubio,34
Weston,,4,President,,Green-rainbow,Jill E. Stein,0
Malden,2,1,President,,Republican,Blank Votes,0
Lowell,7,1,President,,Democratic,No Preference,3
Lowell,5,2,President,,Republican,Jim Gilmore,0
Lowell,9,1,President,,Green-rainbow,William P. Kreml,0
Boston,9,5,President,,Green-rainbow,Kent Mesplay,0
Fall River,5,A,President,,Republican,Marco Rubio,1
Boston,13,4,President,,Democratic,No Preference,2
Boston,15,1,President,,Republican,Donald J. Trump,3
Ashland,,1,President,,Republican,Carly Fiorina,0
Swansea,,5,President,,Republican,All Others,1
Northfield,,1,President,,Green-rainbow,Kent Mesplay,0
Dartmouth,,9,President,,Green-rainbow,Darryl Cherney,0
Chicopee,7,A,President,,Republican,John R. Kasich,13
Boston,4,5,President,,Republican,Carly Fiorina,2
Medford,7,1,President,,Republican,Jim Gilmore,0
Barnstable,,13,President,,Republican,Blank Votes,2
Lowell,9,2,President,,Green-rainbow,Blank Votes,0
Westminster,,1,President,,Republican,Marco Rubio,103
Tewksbury,,2A,President,,Republican,Blank Votes,1
Mansfield,,2,President,,Republican,No Preference,5
Hudson,,6,President,,Republican,No Preference,0
Swansea,,5,President,,Democratic,Blank Votes,3
Boxborough,,1,President,,Green-rainbow,Jill E. Stein,3
Milton,,6,President,,Democratic,Roque De La Fuente,3
Somerville,4,1,President,,Republican,Carly Fiorina,0
Boston,2,6,President,,Republican,Donald J. Trump,82
Taunton,3,B,President,,Republican,Ben Carson,6
Boston,11,5,President,,Republican,Ted Cruz,4
Chester,,1,President,,Republican,Chris Christie,0
Wilmington,,6,President,,Republican,Total Votes Cast,604
Brockton,4,D,President,,Green-rainbow,All Others,0
Hopkinton,,3,President,,Green-rainbow,Blank Votes,0
Boston,19,5,President,,Republican,John R. Kasich,19
Randolph,,7,President,,Green-rainbow,Skcm Curry,0
Barnstable,,9,President,,Green-rainbow,All Others,1
Wellesley,,H,President,,Republican,John R. Kasich,163
Northampton,6,A,President,,Democratic,All Others,4
Beverly,1,2,President,,Republican,Carly Fiorina,0
Brookline,,4,President,,Republican,Total Votes Cast,144
Worcester,9,3,President,,Green-rainbow,All Others,0
New Bedford,5,F,President,,Green-rainbow,William P. Kreml,0
Revere,3,1,President,,Republican,Carly Fiorina,0
Greenfield,,1,President,,Republican,John R. Kasich,38
Beverly,1,1,President,,Republican,Carly Fiorina,0
Lynn,3,2,President,,Green-rainbow,Total Votes Cast,0
Russell,,1,President,,Green-rainbow,William P. Kreml,1
Woburn,7,1,President,,Green-rainbow,No Preference,0
Peabody,2,1,President,,Green-rainbow,Darryl Cherney,0
Dartmouth,,6,President,,Republican,Jeb Bush,0
Norfolk,,2,President,,Republican,Ted Cruz,64
Stoneham,,1,President,,Democratic,Bernie Sanders,293
Brockton,2,B,President,,Republican,Jeb Bush,0
Northbridge,,3,President,,Republican,Ted Cruz,42
Boston,13,6,President,,Republican,Rick Santorum,0
New Bedford,4,E,President,,Republican,Jim Gilmore,0
Reading,,5,President,,Green-rainbow,Total Votes Cast,1
Boston,9,2,President,,Green-rainbow,All Others,0
Becket,,1,President,,Republican,Marco Rubio,22
Revere,5,1A,President,,Republican,Rick Santorum,0
Fall River,4,B,President,,Green-rainbow,William P. Kreml,0
W. Boylston,,2,President,,Green-rainbow,All Others,0
Wellesley,,G,President,,Republican,Mike Huckabee,0
Marblehead,,2,President,,Republican,Rand Paul,3
Lynn,4,4,President,,Green-rainbow,Kent Mesplay,0
Boston,1,15,President,,Green-rainbow,All Others,0
Wilbraham,,D,President,,Green-rainbow,Jill E. Stein,0
Milton,,8,President,,Republican,Donald J. Trump,171
Boston,18,8,President,,Green-rainbow,Darryl Cherney,0
Leicester,,1,President,,Republican,Jeb Bush,6
Quincy,2,2,President,,Green-rainbow,Jill E. Stein,0
Arlington,,2,President,,Green-rainbow,Blank Votes,0
Lawrence,F,1,President,,Green-rainbow,All Others,0
Weymouth,,15,President,,Green-rainbow,William P. Kreml,0
Boston,9,4,President,,Democratic,Hillary Clinton,352
Westborough,,1,President,,Republican,Mike Huckabee,1
Russell,,1,President,,Democratic,Blank Votes,3
Middleborough,,4,President,,Republican,Mike Huckabee,0
Rockland,,4,President,,Republican,Mike Huckabee,1
Winchendon,,3,President,,Republican,Donald J. Trump,189
Reading,,3,President,,Republican,Rick Santorum,0
Braintree,,6B,President,,Democratic,Roque De La Fuente,1
Boston,1,8,President,,Republican,Jim Gilmore,0
Framingham,,14,President,,Republican,Rick Santorum,0
Malden,8,2,President,,Republican,All Others,0
Boston,12,2,President,,Green-rainbow,William P. Kreml,0
Lynn,5,3,President,,Republican,George Pataki,0
Hudson,,2,President,,Green-rainbow,Jill E. Stein,0
Springfield,4,F,President,,Republican,Jeb Bush,0
Raynham,,4,President,,Green-rainbow,William P. Kreml,0
Springfield,1,C,President,,Green-rainbow,Darryl Cherney,0
Andover,,5,President,,Republican,Rand Paul,1
Worcester,10,1,President,,Democratic,Total Votes Cast,325
Hanover,,4,President,,Republican,Donald J. Trump,361
Holland,,1,President,,Democratic,Hillary Clinton,106
Everett,6,1,President,,Republican,George Pataki,0
Newton,4,1,President,,Green-rainbow,Jill E. Stein,0
Brockton,2,A,President,,Green-rainbow,Blank Votes,0
Newton,8,4,President,,Republican,Ben Carson,4
Taunton,4,A,President,,Green-rainbow,No Preference,0
Swampscott,,4,President,,Green-rainbow,William P. Kreml,0
Revere,3,2,President,,Republican,No Preference,0
Arlington,,13,President,,Democratic,Blank Votes,3
Boston,7,3,President,,Democratic,Roque De La Fuente,0
Taunton,5,A,President,,Green-rainbow,No Preference,0
Fall River,4,C,President,,Democratic,Bernie Sanders,99
Lowell,1,3,President,,Republican,All Others,0
Springfield,1,A,President,,Democratic,All Others,0
Danvers,,2,President,,Green-rainbow,William P. Kreml,0
Cambridge,3,2A,President,,Republican,Ted Cruz,1
Sandwich,,4,President,,Republican,No Preference,3
Lowell,3,3,President,,Republican,Ted Cruz,15
Melrose,1,1,President,,Republican,Jim Gilmore,0
Worcester,9,5,President,,Democratic,Total Votes Cast,706
Dalton,,1,President,,Republican,Jeb Bush,2
Gardner,3,B,President,,Green-rainbow,Jill E. Stein,0
Springfield,7,C,President,,Green-rainbow,Jill E. Stein,0
Worcester,6,1,President,,Republican,Jim Gilmore,0
Hull,,1,President,,Green-rainbow,Blank Votes,0
Duxbury,,2,President,,Republican,Marco Rubio,105
Revere,1,3,President,,Green-rainbow,No Preference,0
Hanover,,1,President,,Green-rainbow,Skcm Curry,0
Marlborough,7,1,President,,Green-rainbow,No Preference,0
Dedham,,1,President,,Republican,All Others,1
Methuen,,8,President,,Democratic,Blank Votes,3
Boston,5,5,President,,Green-rainbow,Kent Mesplay,0
Leominster,5,A,President,,Republican,Jeb Bush,4
Duxbury,,3,President,,Green-rainbow,Blank Votes,0
Chicopee,6,BW,President,,Republican,Chris Christie,1
Abington,,2,President,,Green-rainbow,Total Votes Cast,1
Newton,2,4,President,,Republican,All Others,0
Attleboro,4,A,President,,Green-rainbow,Total Votes Cast,0
Worcester,3,3,President,,Democratic,Roque De La Fuente,0
Boston,19,4,President,,Republican,Mike Huckabee,0
Holliston,,4,President,,Republican,John R. Kasich,136
Springfield,4,A,President,,Republican,Rick Santorum,0
Malden,6,1,President,,Democratic,Hillary Clinton,314
Weymouth,,6,President,,Republican,No Preference,1
Framingham,,3,President,,Republican,Chris Christie,2
Carlisle,,1,President,,Republican,No Preference,5
Marlborough,5,2,President,,Republican,All Others,0
Somerville,7,3,President,,Republican,Rick Santorum,0
Gloucester,2,1,President,,Republican,Carly Fiorina,0
Lowell,4,2,President,,Republican,Total Votes Cast,72
Quincy,2,4,President,,Republican,John R. Kasich,20
Lawrence,D,4,President,,Democratic,Roque De La Fuente,0
Randolph,,3,President,,Democratic,Hillary Clinton,300
Stoneham,,5,President,,Republican,Total Votes Cast,534
Newton,2,3,President,,Green-rainbow,Jill E. Stein,1
