town,ward,precinct,office,district,party,candidate,votes
Arlington,,20,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Arlington,,20,U.S. Senate,,Republican,Scott P. Brown,306
Arlington,,21,U.S. Senate,,,Total Votes Cast,962
Arlington,,21,U.S. Senate,,,Blank Votes,0
Arlington,,21,U.S. Senate,,Democratic,Martha Coakley,652
Arlington,,21,U.S. Senate,,,All Others,2
Arlington,,21,U.S. Senate,,Unenrolled,Joseph L. Kennedy,5
Arlington,,21,U.S. Senate,,Republican,Scott P. Brown,303
Ashburnham,,1,U.S. Senate,,,Total Votes Cast,2469
Ashburnham,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,27
Ashburnham,,1,U.S. Senate,,,All Others,1
Ashburnham,,1,U.S. Senate,,Democratic,Martha Coakley,866
Ashburnham,,1,U.S. Senate,,,Blank Votes,0
Ashburnham,,1,U.S. Senate,,Republican,Scott P. Brown,1575
Ashby,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Ashby,,1,U.S. Senate,,,Total Votes Cast,1440
Ashby,,1,U.S. Senate,,Democratic,Martha Coakley,475
Ashby,,1,U.S. Senate,,,Blank Votes,2
Ashby,,1,U.S. Senate,,Republican,Scott P. Brown,949
Ashby,,1,U.S. Senate,,,All Others,0
Ashfield,,1,U.S. Senate,,,Blank Votes,1
Ashfield,,1,U.S. Senate,,,Total Votes Cast,895
Ashfield,,1,U.S. Senate,,,All Others,0
Ashfield,,1,U.S. Senate,,Republican,Scott P. Brown,212
Ashfield,,1,U.S. Senate,,Democratic,Martha Coakley,671
Ashfield,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Ashland,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Ashland,,1,U.S. Senate,,Republican,Scott P. Brown,887
Ashland,,1,U.S. Senate,,,Blank Votes,0
Ashland,,1,U.S. Senate,,,Total Votes Cast,1637
Ashland,,1,U.S. Senate,,,All Others,1
Ashland,,1,U.S. Senate,,Democratic,Martha Coakley,738
Ashland,,2,U.S. Senate,,,Total Votes Cast,1742
Ashland,,2,U.S. Senate,,,All Others,0
Ashland,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Ashland,,2,U.S. Senate,,,Blank Votes,0
Ashland,,2,U.S. Senate,,Democratic,Martha Coakley,738
Ashland,,2,U.S. Senate,,Republican,Scott P. Brown,986
Ashland,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Ashland,,3,U.S. Senate,,,All Others,0
Ashland,,3,U.S. Senate,,Republican,Scott P. Brown,781
Ashland,,3,U.S. Senate,,,Blank Votes,0
Ashland,,3,U.S. Senate,,Democratic,Martha Coakley,686
Ashland,,3,U.S. Senate,,,Total Votes Cast,1479
Ashland,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,19
Ashland,,4,U.S. Senate,,,All Others,0
Ashland,,4,U.S. Senate,,,Blank Votes,0
Ashland,,4,U.S. Senate,,Republican,Scott P. Brown,816
Ashland,,4,U.S. Senate,,,Total Votes Cast,1570
Ashland,,4,U.S. Senate,,Democratic,Martha Coakley,735
Athol,,1,U.S. Senate,,Democratic,Martha Coakley,450
Athol,,1,U.S. Senate,,,Blank Votes,0
Athol,,1,U.S. Senate,,,All Others,0
Athol,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,24
Athol,,1,U.S. Senate,,,Total Votes Cast,1302
Athol,,1,U.S. Senate,,Republican,Scott P. Brown,828
Athol,,2,U.S. Senate,,,Blank Votes,0
Athol,,2,U.S. Senate,,Republican,Scott P. Brown,711
Athol,,2,U.S. Senate,,,Total Votes Cast,1077
Athol,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,24
Athol,,2,U.S. Senate,,,All Others,1
Athol,,2,U.S. Senate,,Democratic,Martha Coakley,341
Athol,,3,U.S. Senate,,,Blank Votes,0
Athol,,3,U.S. Senate,,,Total Votes Cast,969
Athol,,3,U.S. Senate,,Republican,Scott P. Brown,568
Athol,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,20
Athol,,3,U.S. Senate,,,All Others,1
Athol,,3,U.S. Senate,,Democratic,Martha Coakley,380
Attleboro,1,A,U.S. Senate,,Democratic,Martha Coakley,382
Attleboro,1,A,U.S. Senate,,,All Others,0
Attleboro,1,A,U.S. Senate,,Republican,Scott P. Brown,707
Attleboro,1,A,U.S. Senate,,,Blank Votes,0
Attleboro,1,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Attleboro,1,A,U.S. Senate,,,Total Votes Cast,1100
Attleboro,1,B,U.S. Senate,,Republican,Scott P. Brown,713
Attleboro,1,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Attleboro,1,B,U.S. Senate,,,Blank Votes,0
Attleboro,1,B,U.S. Senate,,,Total Votes Cast,1119
Attleboro,1,B,U.S. Senate,,Democratic,Martha Coakley,397
Attleboro,1,B,U.S. Senate,,,All Others,0
Attleboro,2,A,U.S. Senate,,,Total Votes Cast,1200
Attleboro,2,A,U.S. Senate,,,Blank Votes,0
Attleboro,2,A,U.S. Senate,,Republican,Scott P. Brown,760
Attleboro,2,A,U.S. Senate,,,All Others,0
Attleboro,2,A,U.S. Senate,,Democratic,Martha Coakley,432
Attleboro,2,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Attleboro,2,B,U.S. Senate,,,All Others,2
Attleboro,2,B,U.S. Senate,,,Blank Votes,0
Attleboro,2,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Attleboro,2,B,U.S. Senate,,,Total Votes Cast,1472
Attleboro,2,B,U.S. Senate,,Democratic,Martha Coakley,497
Attleboro,2,B,U.S. Senate,,Republican,Scott P. Brown,967
Attleboro,3,A,U.S. Senate,,,Blank Votes,0
Attleboro,3,A,U.S. Senate,,,Total Votes Cast,1091
Attleboro,3,A,U.S. Senate,,Republican,Scott P. Brown,653
Attleboro,3,A,U.S. Senate,,,All Others,1
Attleboro,3,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Attleboro,3,A,U.S. Senate,,Democratic,Martha Coakley,427
Attleboro,3,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Attleboro,3,B,U.S. Senate,,,Total Votes Cast,1432
Attleboro,3,B,U.S. Senate,,,Blank Votes,0
Attleboro,3,B,U.S. Senate,,Democratic,Martha Coakley,537
Attleboro,3,B,U.S. Senate,,,All Others,0
Attleboro,3,B,U.S. Senate,,Republican,Scott P. Brown,882
Attleboro,4,A,U.S. Senate,,Democratic,Martha Coakley,300
Attleboro,4,A,U.S. Senate,,,All Others,1
Attleboro,4,A,U.S. Senate,,Republican,Scott P. Brown,423
Attleboro,4,A,U.S. Senate,,,Blank Votes,0
Attleboro,4,A,U.S. Senate,,,Total Votes Cast,731
Attleboro,4,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Attleboro,4,B,U.S. Senate,,,Total Votes Cast,1480
Attleboro,4,B,U.S. Senate,,Republican,Scott P. Brown,1001
Attleboro,4,B,U.S. Senate,,,All Others,2
Attleboro,4,B,U.S. Senate,,,Blank Votes,0
Attleboro,4,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Attleboro,4,B,U.S. Senate,,Democratic,Martha Coakley,467
Attleboro,5,A,U.S. Senate,,,All Others,0
Attleboro,5,A,U.S. Senate,,,Total Votes Cast,552
Attleboro,5,A,U.S. Senate,,Republican,Scott P. Brown,309
Attleboro,5,A,U.S. Senate,,Democratic,Martha Coakley,233
Attleboro,5,A,U.S. Senate,,,Blank Votes,0
Attleboro,5,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Attleboro,5,B,U.S. Senate,,,All Others,1
Attleboro,5,B,U.S. Senate,,Democratic,Martha Coakley,390
Attleboro,5,B,U.S. Senate,,,Total Votes Cast,1145
Attleboro,5,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Attleboro,5,B,U.S. Senate,,Republican,Scott P. Brown,745
Attleboro,5,B,U.S. Senate,,,Blank Votes,0
Attleboro,6,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Attleboro,6,A,U.S. Senate,,,All Others,0
Attleboro,6,A,U.S. Senate,,Democratic,Martha Coakley,370
Attleboro,6,A,U.S. Senate,,,Blank Votes,0
Attleboro,6,A,U.S. Senate,,,Total Votes Cast,1041
Attleboro,6,A,U.S. Senate,,Republican,Scott P. Brown,656
Attleboro,6,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Attleboro,6,B,U.S. Senate,,Republican,Scott P. Brown,791
Attleboro,6,B,U.S. Senate,,,All Others,2
Attleboro,6,B,U.S. Senate,,,Total Votes Cast,1200
Attleboro,6,B,U.S. Senate,,Democratic,Martha Coakley,399
Attleboro,6,B,U.S. Senate,,,Blank Votes,0
Auburn,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Auburn,,1,U.S. Senate,,,Blank Votes,1
Auburn,,1,U.S. Senate,,,Total Votes Cast,1350
Auburn,,1,U.S. Senate,,Republican,Scott P. Brown,842
Auburn,,1,U.S. Senate,,,All Others,0
Auburn,,1,U.S. Senate,,Democratic,Martha Coakley,500
Auburn,,2,U.S. Senate,,,Total Votes Cast,1272
Auburn,,2,U.S. Senate,,,All Others,0
Auburn,,2,U.S. Senate,,Republican,Scott P. Brown,751
Auburn,,2,U.S. Senate,,,Blank Votes,3
Auburn,,2,U.S. Senate,,Democratic,Martha Coakley,503
Auburn,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Auburn,,3,U.S. Senate,,Republican,Scott P. Brown,850
Auburn,,3,U.S. Senate,,,Total Votes Cast,1387
Auburn,,3,U.S. Senate,,,Blank Votes,4
Auburn,,3,U.S. Senate,,,All Others,0
Auburn,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,22
Auburn,,3,U.S. Senate,,Democratic,Martha Coakley,511
Auburn,,4,U.S. Senate,,,Blank Votes,1
Auburn,,4,U.S. Senate,,Republican,Scott P. Brown,780
Auburn,,4,U.S. Senate,,,Total Votes Cast,1243
Auburn,,4,U.S. Senate,,Democratic,Martha Coakley,447
Auburn,,4,U.S. Senate,,,All Others,0
Auburn,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Auburn,,5,U.S. Senate,,,All Others,0
Auburn,,5,U.S. Senate,,Democratic,Martha Coakley,446
Auburn,,5,U.S. Senate,,,Blank Votes,2
Auburn,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Auburn,,5,U.S. Senate,,Republican,Scott P. Brown,814
Auburn,,5,U.S. Senate,,,Total Votes Cast,1275
Avon,,1,U.S. Senate,,Republican,Scott P. Brown,1155
Avon,,1,U.S. Senate,,,All Others,0
Avon,,1,U.S. Senate,,,Blank Votes,1
Avon,,1,U.S. Senate,,Democratic,Martha Coakley,706
Avon,,1,U.S. Senate,,,Total Votes Cast,1884
Avon,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,22
Ayer,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,16
Ayer,,1,U.S. Senate,,,All Others,1
Ayer,,1,U.S. Senate,,Republican,Scott P. Brown,767
Ayer,,1,U.S. Senate,,,Total Votes Cast,1315
Ayer,,1,U.S. Senate,,Democratic,Martha Coakley,531
Ayer,,1,U.S. Senate,,,Blank Votes,0
Ayer,,2,U.S. Senate,,,Blank Votes,0
Ayer,,2,U.S. Senate,,Republican,Scott P. Brown,700
Ayer,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,25
Ayer,,2,U.S. Senate,,,All Others,1
Ayer,,2,U.S. Senate,,,Total Votes Cast,1184
Ayer,,2,U.S. Senate,,Democratic,Martha Coakley,458
Barnstable,,1,U.S. Senate,,Democratic,Martha Coakley,757
Barnstable,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,17
Barnstable,,1,U.S. Senate,,Republican,Scott P. Brown,1236
Barnstable,,1,U.S. Senate,,,Blank Votes,0
Barnstable,,1,U.S. Senate,,,Total Votes Cast,2012
Barnstable,,1,U.S. Senate,,,All Others,2
Barnstable,,2,U.S. Senate,,,Total Votes Cast,1695
Barnstable,,2,U.S. Senate,,Republican,Scott P. Brown,1031
Barnstable,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Barnstable,,2,U.S. Senate,,Democratic,Martha Coakley,646
Barnstable,,2,U.S. Senate,,,All Others,0
Barnstable,,2,U.S. Senate,,,Blank Votes,0
Barnstable,,3,U.S. Senate,,,Total Votes Cast,1154
Barnstable,,3,U.S. Senate,,,All Others,0
Barnstable,,3,U.S. Senate,,Democratic,Martha Coakley,503
Barnstable,,3,U.S. Senate,,Republican,Scott P. Brown,633
Barnstable,,3,U.S. Senate,,,Blank Votes,0
Barnstable,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Barnstable,,4,U.S. Senate,,Republican,Scott P. Brown,995
Barnstable,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Barnstable,,4,U.S. Senate,,,Blank Votes,0
Barnstable,,4,U.S. Senate,,,Total Votes Cast,1634
Barnstable,,4,U.S. Senate,,Democratic,Martha Coakley,629
Barnstable,,4,U.S. Senate,,,All Others,0
Barnstable,,5,U.S. Senate,,,All Others,0
Barnstable,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Barnstable,,5,U.S. Senate,,Republican,Scott P. Brown,1195
Barnstable,,5,U.S. Senate,,,Total Votes Cast,1712
Barnstable,,5,U.S. Senate,,Democratic,Martha Coakley,507
Barnstable,,5,U.S. Senate,,,Blank Votes,0
Barnstable,,6,U.S. Senate,,Unenrolled,Joseph L. Kennedy,14
Barnstable,,6,U.S. Senate,,Republican,Scott P. Brown,1067
Barnstable,,6,U.S. Senate,,,Blank Votes,0
Barnstable,,6,U.S. Senate,,,All Others,1
Barnstable,,6,U.S. Senate,,Democratic,Martha Coakley,626
Barnstable,,6,U.S. Senate,,,Total Votes Cast,1708
Barnstable,,7,U.S. Senate,,,All Others,1
Barnstable,,7,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Barnstable,,7,U.S. Senate,,,Total Votes Cast,2024
Barnstable,,7,U.S. Senate,,Republican,Scott P. Brown,1255
Barnstable,,7,U.S. Senate,,,Blank Votes,0
Barnstable,,7,U.S. Senate,,Democratic,Martha Coakley,753
Barnstable,,8,U.S. Senate,,,All Others,2
Barnstable,,8,U.S. Senate,,,Blank Votes,0
Barnstable,,8,U.S. Senate,,Democratic,Martha Coakley,397
Barnstable,,8,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Barnstable,,8,U.S. Senate,,,Total Votes Cast,969
Barnstable,,8,U.S. Senate,,Republican,Scott P. Brown,557
Barnstable,,9,U.S. Senate,,,All Others,0
Barnstable,,9,U.S. Senate,,Democratic,Martha Coakley,334
Barnstable,,9,U.S. Senate,,Unenrolled,Joseph L. Kennedy,9
Barnstable,,9,U.S. Senate,,,Total Votes Cast,689
Barnstable,,9,U.S. Senate,,Republican,Scott P. Brown,346
Barnstable,,9,U.S. Senate,,,Blank Votes,0
Barnstable,,10,U.S. Senate,,Democratic,Martha Coakley,610
Barnstable,,10,U.S. Senate,,,All Others,0
Barnstable,,10,U.S. Senate,,,Total Votes Cast,1658
Barnstable,,10,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Barnstable,,10,U.S. Senate,,Republican,Scott P. Brown,1033
Barnstable,,10,U.S. Senate,,,Blank Votes,0
Barnstable,,11,U.S. Senate,,,All Others,1
Barnstable,,11,U.S. Senate,,Democratic,Martha Coakley,745
Barnstable,,11,U.S. Senate,,,Blank Votes,0
Barnstable,,11,U.S. Senate,,Republican,Scott P. Brown,1317
Barnstable,,11,U.S. Senate,,,Total Votes Cast,2074
Barnstable,,11,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Barnstable,,12,U.S. Senate,,Republican,Scott P. Brown,1011
Barnstable,,12,U.S. Senate,,Democratic,Martha Coakley,533
Barnstable,,12,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Barnstable,,12,U.S. Senate,,,All Others,0
Barnstable,,12,U.S. Senate,,,Blank Votes,0
Barnstable,,12,U.S. Senate,,,Total Votes Cast,1556
Barnstable,,13,U.S. Senate,,,All Others,1
Barnstable,,13,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Barnstable,,13,U.S. Senate,,,Total Votes Cast,1179
Barnstable,,13,U.S. Senate,,Democratic,Martha Coakley,504
Barnstable,,13,U.S. Senate,,Republican,Scott P. Brown,656
Barnstable,,13,U.S. Senate,,,Blank Votes,0
Barre,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Barre,,1,U.S. Senate,,Republican,Scott P. Brown,658
Barre,,1,U.S. Senate,,,Blank Votes,0
Barre,,1,U.S. Senate,,,All Others,1
Barre,,1,U.S. Senate,,,Total Votes Cast,1076
Barre,,1,U.S. Senate,,Democratic,Martha Coakley,405
Barre,,2,U.S. Senate,,,Total Votes Cast,940
Barre,,2,U.S. Senate,,Republican,Scott P. Brown,605
Barre,,2,U.S. Senate,,,All Others,0
Barre,,2,U.S. Senate,,,Blank Votes,0
Barre,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Barre,,2,U.S. Senate,,Democratic,Martha Coakley,324
Becket,,1,U.S. Senate,,,All Others,0
Becket,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Becket,,1,U.S. Senate,,,Total Votes Cast,619
Becket,,1,U.S. Senate,,Republican,Scott P. Brown,225
Becket,,1,U.S. Senate,,Democratic,Martha Coakley,384
Becket,,1,U.S. Senate,,,Blank Votes,0
Bedford,,1,U.S. Senate,,,Blank Votes,0
Bedford,,1,U.S. Senate,,,All Others,2
Bedford,,1,U.S. Senate,,Democratic,Martha Coakley,796
Bedford,,1,U.S. Senate,,,Total Votes Cast,1565
Bedford,,1,U.S. Senate,,Republican,Scott P. Brown,755
Bedford,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Bedford,,2,U.S. Senate,,,Blank Votes,0
Bedford,,2,U.S. Senate,,Republican,Scott P. Brown,625
Bedford,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,7
Bedford,,2,U.S. Senate,,Democratic,Martha Coakley,549
Bedford,,2,U.S. Senate,,,All Others,1
Bedford,,2,U.S. Senate,,,Total Votes Cast,1182
Bedford,,3,U.S. Senate,,Republican,Scott P. Brown,783
Bedford,,3,U.S. Senate,,,Blank Votes,0
Bedford,,3,U.S. Senate,,Democratic,Martha Coakley,944
Bedford,,3,U.S. Senate,,,All Others,2
Bedford,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Bedford,,3,U.S. Senate,,,Total Votes Cast,1741
Bedford,,4,U.S. Senate,,,Blank Votes,0
Bedford,,4,U.S. Senate,,Democratic,Martha Coakley,687
Bedford,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Bedford,,4,U.S. Senate,,,All Others,1
Bedford,,4,U.S. Senate,,Republican,Scott P. Brown,738
Bedford,,4,U.S. Senate,,,Total Votes Cast,1441
Belchertown,,A,U.S. Senate,,Unenrolled,Joseph L. Kennedy,10
Belchertown,,A,U.S. Senate,,Republican,Scott P. Brown,610
Belchertown,,A,U.S. Senate,,,Blank Votes,1
Belchertown,,A,U.S. Senate,,Democratic,Martha Coakley,639
Belchertown,,A,U.S. Senate,,,Total Votes Cast,1261
Belchertown,,A,U.S. Senate,,,All Others,1
Belchertown,,B,U.S. Senate,,,Blank Votes,0
Belchertown,,B,U.S. Senate,,Democratic,Martha Coakley,600
Belchertown,,B,U.S. Senate,,,Total Votes Cast,1393
Belchertown,,B,U.S. Senate,,,All Others,0
Belchertown,,B,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Belchertown,,B,U.S. Senate,,Republican,Scott P. Brown,781
Belchertown,,C,U.S. Senate,,,All Others,0
Belchertown,,C,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Belchertown,,C,U.S. Senate,,Republican,Scott P. Brown,886
Belchertown,,C,U.S. Senate,,,Total Votes Cast,1567
Belchertown,,C,U.S. Senate,,Democratic,Martha Coakley,662
Belchertown,,C,U.S. Senate,,,Blank Votes,1
Belchertown,,D,U.S. Senate,,Unenrolled,Joseph L. Kennedy,17
Belchertown,,D,U.S. Senate,,,All Others,0
Belchertown,,D,U.S. Senate,,,Blank Votes,2
Belchertown,,D,U.S. Senate,,,Total Votes Cast,1219
Belchertown,,D,U.S. Senate,,Democratic,Martha Coakley,728
Belchertown,,D,U.S. Senate,,Republican,Scott P. Brown,472
Bellingham,,1,U.S. Senate,,,Blank Votes,0
Bellingham,,1,U.S. Senate,,Republican,Scott P. Brown,856
Bellingham,,1,U.S. Senate,,,All Others,0
Bellingham,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,16
Bellingham,,1,U.S. Senate,,Democratic,Martha Coakley,419
Bellingham,,1,U.S. Senate,,,Total Votes Cast,1291
Bellingham,,2,U.S. Senate,,,Total Votes Cast,1169
Bellingham,,2,U.S. Senate,,Democratic,Martha Coakley,423
Bellingham,,2,U.S. Senate,,,Blank Votes,0
Bellingham,,2,U.S. Senate,,,All Others,0
Bellingham,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Bellingham,,2,U.S. Senate,,Republican,Scott P. Brown,734
Bellingham,,3,U.S. Senate,,,Blank Votes,1
Bellingham,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,15
Bellingham,,3,U.S. Senate,,Democratic,Martha Coakley,507
Bellingham,,3,U.S. Senate,,Republican,Scott P. Brown,815
Bellingham,,3,U.S. Senate,,,All Others,0
Bellingham,,3,U.S. Senate,,,Total Votes Cast,1338
Bellingham,,4,U.S. Senate,,,Blank Votes,0
Bellingham,,4,U.S. Senate,,,All Others,0
Bellingham,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,23
Bellingham,,4,U.S. Senate,,Democratic,Martha Coakley,447
Bellingham,,4,U.S. Senate,,Republican,Scott P. Brown,985
Bellingham,,4,U.S. Senate,,,Total Votes Cast,1455
Bellingham,,5,U.S. Senate,,,Total Votes Cast,1102
Bellingham,,5,U.S. Senate,,,All Others,0
Bellingham,,5,U.S. Senate,,Republican,Scott P. Brown,707
Bellingham,,5,U.S. Senate,,,Blank Votes,0
Bellingham,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Bellingham,,5,U.S. Senate,,Democratic,Martha Coakley,383
Belmont,,1,U.S. Senate,,,Total Votes Cast,1528
Belmont,,1,U.S. Senate,,Republican,Scott P. Brown,564
Belmont,,1,U.S. Senate,,,All Others,1
Belmont,,1,U.S. Senate,,,Blank Votes,2
Belmont,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,6
Belmont,,1,U.S. Senate,,Democratic,Martha Coakley,955
Belmont,,2,U.S. Senate,,,Blank Votes,0
Belmont,,2,U.S. Senate,,,Total Votes Cast,1561
Belmont,,2,U.S. Senate,,Democratic,Martha Coakley,778
Belmont,,2,U.S. Senate,,,All Others,0
Belmont,,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,13
Belmont,,2,U.S. Senate,,Republican,Scott P. Brown,770
Belmont,,3,U.S. Senate,,,Blank Votes,0
Belmont,,3,U.S. Senate,,Republican,Scott P. Brown,433
Belmont,,3,U.S. Senate,,,All Others,0
Belmont,,3,U.S. Senate,,Democratic,Martha Coakley,770
Belmont,,3,U.S. Senate,,,Total Votes Cast,1211
Belmont,,3,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Belmont,,4,U.S. Senate,,,Blank Votes,2
Belmont,,4,U.S. Senate,,,All Others,1
Belmont,,4,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Belmont,,4,U.S. Senate,,Republican,Scott P. Brown,411
Belmont,,4,U.S. Senate,,,Total Votes Cast,1118
Belmont,,4,U.S. Senate,,Democratic,Martha Coakley,686
Belmont,,5,U.S. Senate,,Democratic,Martha Coakley,762
Belmont,,5,U.S. Senate,,,Blank Votes,0
Belmont,,5,U.S. Senate,,,Total Votes Cast,1305
Belmont,,5,U.S. Senate,,Republican,Scott P. Brown,535
Belmont,,5,U.S. Senate,,,All Others,0
Belmont,,5,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Belmont,,6,U.S. Senate,,Unenrolled,Joseph L. Kennedy,3
Belmont,,6,U.S. Senate,,,Blank Votes,0
Belmont,,6,U.S. Senate,,Republican,Scott P. Brown,468
Belmont,,6,U.S. Senate,,Democratic,Martha Coakley,971
Belmont,,6,U.S. Senate,,,Total Votes Cast,1442
Belmont,,6,U.S. Senate,,,All Others,0
Belmont,,7,U.S. Senate,,Unenrolled,Joseph L. Kennedy,12
Belmont,,7,U.S. Senate,,,Blank Votes,0
Belmont,,7,U.S. Senate,,Republican,Scott P. Brown,481
Belmont,,7,U.S. Senate,,,Total Votes Cast,1303
Belmont,,7,U.S. Senate,,Democratic,Martha Coakley,810
Belmont,,7,U.S. Senate,,,All Others,0
Belmont,,8,U.S. Senate,,Republican,Scott P. Brown,745
Belmont,,8,U.S. Senate,,,Blank Votes,3
Belmont,,8,U.S. Senate,,Democratic,Martha Coakley,801
Belmont,,8,U.S. Senate,,,All Others,0
Belmont,,8,U.S. Senate,,Unenrolled,Joseph L. Kennedy,8
Belmont,,8,U.S. Senate,,,Total Votes Cast,1557
Berkley,,1,U.S. Senate,,Republican,Scott P. Brown,1618
Berkley,,1,U.S. Senate,,,Blank Votes,5
Berkley,,1,U.S. Senate,,,All Others,1
Berkley,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,28
Berkley,,1,U.S. Senate,,,Total Votes Cast,2398
Berkley,,1,U.S. Senate,,Democratic,Martha Coakley,746
Berlin,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,18
Berlin,,1,U.S. Senate,,,Total Votes Cast,1386
Berlin,,1,U.S. Senate,,Democratic,Martha Coakley,538
Berlin,,1,U.S. Senate,,,Blank Votes,5
Berlin,,1,U.S. Senate,,,All Others,0
Berlin,,1,U.S. Senate,,Republican,Scott P. Brown,825
Bernardston,,1,U.S. Senate,,Democratic,Martha Coakley,445
Bernardston,,1,U.S. Senate,,Republican,Scott P. Brown,378
Bernardston,,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,19
Bernardston,,1,U.S. Senate,,,Blank Votes,0
Bernardston,,1,U.S. Senate,,,Total Votes Cast,842
Bernardston,,1,U.S. Senate,,,All Others,0
Beverly,1,1,U.S. Senate,,,All Others,1
Beverly,1,1,U.S. Senate,,Republican,Scott P. Brown,642
Beverly,1,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,11
Beverly,1,1,U.S. Senate,,Democratic,Martha Coakley,460
Beverly,1,1,U.S. Senate,,,Blank Votes,0
Beverly,1,1,U.S. Senate,,,Total Votes Cast,1114
Beverly,1,2,U.S. Senate,,Unenrolled,Joseph L. Kennedy,20
Beverly,1,2,U.S. Senate,,,All Others,0
Beverly,1,2,U.S. Senate,,,Blank Votes,0
Beverly,1,2,U.S. Senate,,Democratic,Martha Coakley,589
Beverly,1,2,U.S. Senate,,,Total Votes Cast,1420
Beverly,1,2,U.S. Senate,,Republican,Scott P. Brown,811
Beverly,2,1,U.S. Senate,,,Blank Votes,0
Beverly,2,1,U.S. Senate,,,Total Votes Cast,947
Beverly,2,1,U.S. Senate,,Republican,Scott P. Brown,435
Beverly,2,1,U.S. Senate,,Unenrolled,Joseph L. Kennedy,23
