town,ward,precinct,office,district,party,candidate,votes
New Bedford,1,F,President,,Green-Rainbow,Total Votes Cast,0
Dartmouth,-,8,President,,Republican,All Others,2
Marlborough,6,2,President,,Democratic,All Others,2
Malden,5,2,President,,Green-Rainbow,Total Votes Cast,1
Cummington,-,1,President,,Republican,All Others,1
Boston,17,7,President,,Republican,Rick Santorum,0
Randolph,-,7,President,,Republican,Rick Perry,0
Methuen,-,2,President,,Green-Rainbow,Harley Mikkelson,0
New Bedford,5,F,President,,Green-Rainbow,No Preference,0
Newburyport,2,1,President,,Republican,No Preference,1
Gloucester,1,2,President,,Green-Rainbow,Blank Votes,0
Boston,20,5,President,,Green-Rainbow,Total Votes Cast,1
Manchester-by-the-Sea,-,1,President,,Democratic,Total Votes Cast,118
Worcester,6,4,President,,Republican,Rick Perry,0
Chelmsford,-,9,President,,Green-Rainbow,Jill E. Stein,0
Dedham,-,6,President,,Green-Rainbow,Blank Votes,0
Boston,13,10,President,,Green-Rainbow,Harley Mikkelson,0
Rehoboth,-,3,President,,Democratic,Total Votes Cast,34
Boxborough,-,1,President,,Republican,Mitt Romney,383
Wakefield,-,6,President,,Democratic,Barack Obama,121
Reading,-,2,President,,Republican,Mitt Romney,219
Northampton,4,A,President,,Republican,Rick Perry,0
Natick,-,3,President,,Green-Rainbow,All Others,0
Needham,-,H,President,,Republican,Rick Santorum,20
Salem,5,1,President,,Republican,Jon Huntsman,0
Taunton,7,B,President,,Democratic,Total Votes Cast,41
Brockton,1,B,President,,Green-Rainbow,Blank Votes,0
Revere,2,3A,President,,Republican,Jon Huntsman,0
Bourne,-,4,President,,Democratic,All Others,1
Bellingham,-,3,President,,Republican,Rick Santorum,33
Beverly,6,2,President,,Republican,All Others,1
Lawrence,B,3,President,,Republican,Blank Votes,0
Yarmouth,-,4,President,,Republican,Michele Bachmann,2
Lunenburg,-,C,President,,Green-Rainbow,Kent Mesplay,0
Leominster,3,B,President,,Republican,Newt Gingrich,9
Randolph,-,9,President,,Republican,Mitt Romney,60
Boston,6,1,President,,Republican,Jon Huntsman,1
Northampton,2,B,President,,Republican,All Others,0
Springfield,8,B,President,,Republican,Rick Santorum,17
Cambridge,9,1,President,,Democratic,Barack Obama,263
Norton,-,1,President,,Democratic,All Others,2
Boston,20,19,President,,Republican,Mitt Romney,70
Worcester,7,4,President,,Republican,Rick Santorum,22
Boston,1,15,President,,Republican,Newt Gingrich,0
Boston,5,4,President,,Green-Rainbow,Kent Mesplay,0
Fairhaven,-,5,President,,Republican,All Others,0
Needham,-,I,President,,Green-Rainbow,No Preference,0
New Bedford,2,B,President,,Green-Rainbow,No Preference,0
Newton,7,1,President,,Republican,All Others,0
Deerfield,-,1,President,,Republican,Jon Huntsman,6
Salem,3,2,President,,Green-Rainbow,Harley Mikkelson,0
Acton,-,1,President,,Republican,No Preference,0
Boston,17,13,President,,Democratic,Barack Obama,78
Boston,15,8,President,,Republican,Mitt Romney,9
Springfield,3,F,President,,Republican,Total Votes Cast,24
Clinton,-,1,President,,Green-Rainbow,Blank Votes,0
Lexington,-,7,President,,Republican,Rick Santorum,31
Yarmouth,-,5,President,,Republican,Michele Bachmann,1
Boston,17,14,President,,Republican,Mitt Romney,13
Cambridge,1,1,President,,Republican,Rick Santorum,3
Duxbury,-,6,President,,Democratic,Barack Obama,47
Brockton,1,C,President,,Democratic,No Preference,9
Dudley,-,2,President,,Republican,Blank Votes,1
Somerville,7,3,President,,Green-Rainbow,Jill E. Stein,0
Boston,6,6,President,,Republican,Blank Votes,0
Weymouth,-,8,President,,Republican,Ron Paul,6
Barnstable,-,12,President,,Republican,Rick Perry,3
Boston,20,10,President,,Republican,Rick Santorum,8
Lowell,3,1,President,,Republican,Rick Perry,1
Newbury,-,2,President,,Republican,Mitt Romney,292
Yarmouth,-,5,President,,Green-Rainbow,No Preference,0
E. Longmeadow,-,2,President,,Republican,Newt Gingrich,15
Medford,6,2,President,,Republican,Blank Votes,1
Shrewsbury,-,9,President,,Republican,All Others,0
Boston,6,8,President,,Republican,Total Votes Cast,79
Gardner,5,B,President,,Green-Rainbow,Jill E. Stein,0
Billerica,-,1,President,,Democratic,Total Votes Cast,96
Pittsfield,1,A,President,,Republican,Rick Perry,0
Sharon,-,3,President,,Green-Rainbow,Blank Votes,0
Peabody,1,3,President,,Republican,Newt Gingrich,10
Beverly,5,2,President,,Republican,No Preference,0
Plympton,-,1,President,,Republican,Jon Huntsman,1
Boston,14,5,President,,Democratic,Blank Votes,0
Williamsburg,-,1,President,,Green-Rainbow,No Preference,0
Springfield,6,B,President,,Democratic,Total Votes Cast,68
N. Attleborough,-,8,President,,Green-Rainbow,Total Votes Cast,1
Lincoln,-,2,President,,Green-Rainbow,No Preference,0
Northampton,3,B,President,,Green-Rainbow,Total Votes Cast,6
Boston,19,12,President,,Republican,Jon Huntsman,1
Methuen,-,6,President,,Republican,Rick Santorum,25
Wellesley,-,G,President,,Democratic,Barack Obama,88
Fall River,9,C,President,,Green-Rainbow,Harley Mikkelson,0
Boston,15,4,President,,Republican,All Others,1
Needham,-,A,President,,Green-Rainbow,Jill E. Stein,0
Salem,2,2,President,,Green-Rainbow,Kent Mesplay,0
Boston,20,10,President,,Green-Rainbow,Jill E. Stein,0
Westport,-,B,President,,Republican,Michele Bachmann,1
Northampton,7,B,President,,Republican,Rick Santorum,18
Boston,21,15,President,,Republican,Rick Perry,0
Brockton,1,D,President,,Republican,Mitt Romney,117
Marlborough,5,1,President,,Republican,Rick Santorum,13
Boston,10,6,President,,Democratic,Barack Obama,27
Boston,15,5,President,,Republican,All Others,0
Boston,16,3,President,,Green-Rainbow,Jill E. Stein,0
Amherst,-,4,President,,Republican,Michele Bachmann,0
Lynn,1,3,President,,Green-Rainbow,No Preference,0
Revere,2,2,President,,Green-Rainbow,All Others,0
Barnstable,-,4,President,,Democratic,Total Votes Cast,86
Lynnfield,-,4,President,,Republican,Rick Santorum,24
Chelsea,2,4,President,,Republican,Rick Perry,0
Cambridge,7,1,President,,Democratic,Blank Votes,1
Weymouth,-,14,President,,Democratic,Total Votes Cast,46
Yarmouth,-,1,President,,Republican,Blank Votes,0
Newbury,-,2,President,,Republican,Blank Votes,0
Medford,3,2,President,,Democratic,Total Votes Cast,127
Boston,16,8,President,,Republican,All Others,0
Wendell,-,1,President,,Republican,Rick Santorum,7
Grafton,-,2,President,,Green-Rainbow,Harley Mikkelson,0
Arlington,-,5,President,,Republican,Ron Paul,9
Salem,2,2,President,,Democratic,Total Votes Cast,91
Brockton,4,A,President,,Democratic,No Preference,6
Lynn,6,3,President,,Democratic,No Preference,3
Quincy,5,2,President,,Republican,Mitt Romney,79
Boston,21,9,President,,Republican,All Others,0
Natick,-,8,President,,Green-Rainbow,Total Votes Cast,0
Brockton,7,A,President,,Republican,Rick Santorum,3
Attleboro,3,B,President,,Democratic,Total Votes Cast,49
Melrose,3,2,President,,Republican,Michele Bachmann,0
Waltham,7,1,President,,Green-Rainbow,All Others,0
W. Boylston,-,1,President,,Republican,Rick Santorum,45
Revere,1,2,President,,Green-Rainbow,Blank Votes,0
Newton,3,2,President,,Republican,Rick Santorum,9
N. Reading,-,1,President,,Republican,Rick Perry,1
Newburyport,5,1,President,,Republican,Rick Santorum,18
Leominster,3,C,President,,Republican,Michele Bachmann,0
Worcester,8,2,President,,Green-Rainbow,All Others,1
Bourne,-,6,President,,Republican,Rick Perry,0
Cambridge,6,3,President,,Green-Rainbow,Total Votes Cast,2
Springfield,4,E,President,,Green-Rainbow,No Preference,0
Boston,16,1,President,,Democratic,Total Votes Cast,44
Medford,5,2,President,,Democratic,All Others,5
Boston,22,6,President,,Republican,Mitt Romney,16
Hardwick,-,1,President,,Democratic,Blank Votes,3
Weston,-,4,President,,Republican,No Preference,0
Springfield,2,C,President,,Green-Rainbow,Kent Mesplay,1
Scituate,-,4,President,,Green-Rainbow,No Preference,1
N. Adams,3,3,President,,Green-Rainbow,All Others,0
Milford,-,7,President,,Green-Rainbow,Jill E. Stein,0
Dudley,-,2,President,,Democratic,Blank Votes,3
Dalton,-,1,President,,Republican,Jon Huntsman,2
Fall River,9,C,President,,Democratic,Blank Votes,31
Boston,22,7,President,,Republican,Ron Paul,14
Springfield,4,F,President,,Democratic,Total Votes Cast,11
Boston,3,6,President,,Green-Rainbow,Kent Mesplay,0
Somerset,-,3,President,,Republican,Mitt Romney,115
Mansfield,-,2,President,,Republican,Jon Huntsman,4
Billerica,-,8,President,,Republican,Ron Paul,39
Lakeville,-,2,President,,Republican,Mitt Romney,242
Amherst,-,8,President,,Democratic,Barack Obama,124
Palmer,-,3,President,,Green-Rainbow,Kent Mesplay,0
Woburn,7,2,President,,Green-Rainbow,No Preference,0
Quincy,3,2,President,,Republican,Rick Santorum,18
Wrentham,-,1,President,,Republican,Michele Bachmann,0
Peabody,2,3,President,,Republican,All Others,0
Plymouth,-,8,President,,Green-Rainbow,No Preference,0
Springfield,6,D,President,,Green-Rainbow,Kent Mesplay,0
Springfield,4,B,President,,Republican,Newt Gingrich,0
Peabody,6,1,President,,Republican,Jon Huntsman,1
Lawrence,F,1,President,,Democratic,All Others,2
Everett,6,1,President,,Green-Rainbow,No Preference,0
Chicopee,1,A,President,,Republican,Mitt Romney,94
S. Hadley,-,E,President,,Green-Rainbow,Harley Mikkelson,0
Ludlow,-,4,President,,Green-Rainbow,Total Votes Cast,4
Templeton,-,C,President,,Republican,No Preference,0
Boston,16,6,President,,Republican,Ron Paul,5
Chicopee,6,B,President,,Republican,Rick Santorum,34
Pittsfield,6,B,President,,Democratic,Barack Obama,58
Wareham,-,6,President,,Republican,Blank Votes,0
Cambridge,4,2,President,,Republican,Ron Paul,28
Stoughton,-,8,President,,Green-Rainbow,Total Votes Cast,1
Marblehead,-,6,President,,Democratic,All Others,1
E. Brookfield,-,1,President,,Republican,Total Votes Cast,201
Haverhill,4,2,President,,Republican,Ron Paul,38
Bedford,-,4,President,,Republican,Michele Bachmann,1
Burlington,-,1,President,,Green-Rainbow,Jill E. Stein,0
Sturbridge,-,1,President,,Republican,Michele Bachmann,0
Woburn,5,1,President,,Green-Rainbow,Jill E. Stein,0
Nantucket,-,1,President,,Democratic,Blank Votes,9
Dracut,-,5,President,,Republican,Total Votes Cast,247
Brookline,-,14,President,,Republican,Ron Paul,13
Melrose,3,2,President,,Republican,All Others,1
Paxton,-,1,President,,Republican,Jon Huntsman,4
Lynn,7,2,President,,Green-Rainbow,Harley Mikkelson,0
Needham,-,D,President,,Democratic,No Preference,4
Braintree,-,5B,President,,Republican,Rick Santorum,18
Holyoke,2,B,President,,Republican,Mitt Romney,5
Boston,18,23,President,,Republican,Rick Perry,0
Somerset,-,3,President,,Green-Rainbow,Jill E. Stein,0
Boston,11,4,President,,Green-Rainbow,Kent Mesplay,0
Framingham,-,10,President,,Republican,Rick Santorum,7
Boston,16,2,President,,Democratic,Blank Votes,6
Marshfield,-,6,President,,Democratic,Blank Votes,6
Braintree,-,2A,President,,Green-Rainbow,Jill E. Stein,0
Sturbridge,-,3,President,,Green-Rainbow,Jill E. Stein,4
Marblehead,-,1,President,,Democratic,Barack Obama,90
Randolph,-,6,President,,Republican,Rick Santorum,12
Springfield,6,G,President,,Republican,Newt Gingrich,2
New Bedford,6,B,President,,Democratic,No Preference,7
Pembroke,-,3,President,,Democratic,Barack Obama,25
Boston,2,3,President,,Democratic,Barack Obama,61
Salisbury,-,3,President,,Green-Rainbow,Jill E. Stein,1
Weymouth,-,6,President,,Republican,No Preference,0
Medford,6,2,President,,Green-Rainbow,Total Votes Cast,1
Framingham,-,17,President,,Republican,Ron Paul,2
Dracut,-,4,President,,Republican,Ron Paul,33
Rehoboth,-,1,President,,Republican,Blank Votes,0
Boston,18,22,President,,Democratic,Barack Obama,55
Framingham,-,14,President,,Republican,Blank Votes,0
Fall River,5,B,President,,Democratic,Blank Votes,6
Gardner,1,B,President,,Green-Rainbow,Harley Mikkelson,0
Stockbridge,-,1,President,,Republican,All Others,2
Brookline,-,5,President,,Green-Rainbow,All Others,0
Framingham,-,12,President,,Republican,All Others,0
Boston,14,1,President,,Green-Rainbow,Total Votes Cast,0
Medford,6,1,President,,Republican,Mitt Romney,101
Hinsdale,-,1,President,,Democratic,Total Votes Cast,58
Lowell,8,3,President,,Green-Rainbow,Harley Mikkelson,0
Stoneham,-,6,President,,Green-Rainbow,No Preference,1
Barnstable,-,13,President,,Democratic,Total Votes Cast,74
Boston,18,7,President,,Green-Rainbow,Harley Mikkelson,0
Kingston,-,3,President,,Democratic,Barack Obama,41
Boston,3,4,President,,Democratic,No Preference,6
Milford,-,6,President,,Republican,Newt Gingrich,14
Ware,-,C,President,,Green-Rainbow,Harley Mikkelson,0
Salem,4,2,President,,Republican,Rick Santorum,20
Easthampton,-,4,President,,Democratic,Total Votes Cast,78
Waltham,2,1,President,,Republican,Total Votes Cast,175
Dartmouth,-,9,President,,Republican,Total Votes Cast,320
Ashland,-,4,President,,Republican,Blank Votes,1
Boston,10,1,President,,Republican,No Preference,0
Springfield,8,C,President,,Republican,Ron Paul,3
Saugus,-,1,President,,Republican,Blank Votes,0
Berlin,-,1,President,,Green-Rainbow,Jill E. Stein,5
Billerica,-,7,President,,Green-Rainbow,No Preference,0
Chelmsford,-,3,President,,Green-Rainbow,All Others,0
Southbridge,-,3,President,,Green-Rainbow,Blank Votes,0
Boston,17,7,President,,Green-Rainbow,All Others,0
Holyoke,2,A,President,,Republican,Newt Gingrich,3
Montague,-,4,President,,Democratic,Blank Votes,0
Leominster,2,C,President,,Democratic,No Preference,7
S. Hadley,-,A,President,,Republican,All Others,0
N. Attleborough,-,6,President,,Republican,No Preference,0
Boston,4,2,President,,Green-Rainbow,Kent Mesplay,0
Longmeadow,-,C,President,,Republican,Blank Votes,1
Watertown,-,3,President,,Republican,Ron Paul,22
Kingston,-,4,President,,Democratic,Total Votes Cast,82
Lawrence,B,4,President,,Democratic,No Preference,5
Ashland,-,4,President,,Green-Rainbow,Blank Votes,0
Phillipston,-,1,President,,Green-Rainbow,No Preference,0
Webster,-,1,President,,Republican,Mitt Romney,69
Wilmington,-,4,President,,Republican,Jon Huntsman,1
Acton,-,3,President,,Republican,No Preference,1
Boston,1,6,President,,Republican,Rick Santorum,2
Brookline,-,2,President,,Republican,Mitt Romney,38
Falmouth,-,9,President,,Republican,Michele Bachmann,0
Sandwich,-,6,President,,Republican,Michele Bachmann,1
Plymouth,-,3,President,,Republican,Newt Gingrich,6
Boston,12,3,President,,Democratic,No Preference,0
Wareham,-,3,President,,Green-Rainbow,Blank Votes,0
Randolph,-,6,President,,Republican,No Preference,1
Pittsfield,4,A,President,,Republican,Michele Bachmann,1
Revere,2,3,President,,Green-Rainbow,No Preference,0
Hanson,-,2,President,,Republican,Ron Paul,24
Andover,-,2,President,,Green-Rainbow,All Others,0
Cambridge,8,1,President,,Republican,Ron Paul,10
Worcester,3,2,President,,Green-Rainbow,Jill E. Stein,0
Arlington,-,16,President,,Democratic,All Others,3
Somerville,4,1,President,,Democratic,No Preference,5
Burlington,-,6,President,,Green-Rainbow,Total Votes Cast,0
Boston,20,4,President,,Republican,Mitt Romney,30
Marshfield,-,5,President,,Democratic,All Others,11
Raynham,-,3,President,,Democratic,Total Votes Cast,58
Milford,-,5,President,,Green-Rainbow,Kent Mesplay,0
Lowell,8,1,President,,Democratic,Barack Obama,26
Haverhill,7,1,President,,Green-Rainbow,Harley Mikkelson,1
Abington,-,2,President,,Republican,Mitt Romney,120
Upton,-,1,President,,Green-Rainbow,All Others,0
Somerville,7,1,President,,Republican,Ron Paul,27
Boston,14,4,President,,Green-Rainbow,No Preference,1
Boston,19,10,President,,Democratic,Barack Obama,73
Belchertown,-,A,President,,Democratic,Total Votes Cast,44
Quincy,4,4,President,,Republican,Blank Votes,0
Franklin,-,5,President,,Republican,Newt Gingrich,13
Ware,-,B,President,,Republican,Total Votes Cast,146
Winthrop,-,3,President,,Democratic,All Others,3
Natick,-,8,President,,Republican,Rick Perry,0
Nahant,-,1,President,,Republican,Mitt Romney,262
Wakefield,-,1,President,,Democratic,Blank Votes,5
Quincy,3,3,President,,Green-Rainbow,Blank Votes,0
Tewksbury,-,4,President,,Democratic,All Others,3
Boston,7,9,President,,Green-Rainbow,Blank Votes,0
Fitchburg,2,B,President,,Green-Rainbow,Harley Mikkelson,0
Boston,10,3,President,,Republican,Total Votes Cast,11
Chelsea,3,2,President,,Republican,Mitt Romney,12
Haverhill,3,3,President,,Green-Rainbow,No Preference,0
Holyoke,7,B,President,,Republican,Total Votes Cast,108
Weymouth,-,5,President,,Republican,All Others,4
Billerica,-,7,President,,Green-Rainbow,Total Votes Cast,1
Worcester,6,2,President,,Republican,Rick Perry,0
Belchertown,-,B,President,,Republican,Rick Santorum,27
Northampton,6,A,President,,Republican,Jon Huntsman,0
Boston,13,9,President,,Republican,Ron Paul,5
Duxbury,-,5,President,,Republican,All Others,0
Plymouth,-,2,President,,Republican,All Others,0
Sandwich,-,3,President,,Democratic,Total Votes Cast,53
Bourne,-,7,President,,Republican,Total Votes Cast,280
Winthrop,-,6,President,,Green-Rainbow,No Preference,0
Hinsdale,-,1,President,,Republican,Rick Santorum,21
Peabody,2,3,President,,Democratic,Blank Votes,2
Franklin,-,2,President,,Green-Rainbow,Total Votes Cast,2
Pittsfield,7,B,President,,Republican,All Others,0
Watertown,-,10,President,,Republican,Mitt Romney,127
N. Attleborough,-,9,President,,Green-Rainbow,Kent Mesplay,0
Lowell,11,3,President,,Democratic,No Preference,7
N. Andover,-,6,President,,Republican,Mitt Romney,437
Adams,-,2,President,,Green-Rainbow,Total Votes Cast,0
Wrentham,-,2,President,,Green-Rainbow,Blank Votes,0
Quincy,6,2,President,,Green-Rainbow,No Preference,0
Mansfield,-,2,President,,Republican,Newt Gingrich,13
W. Boylston,-,2,President,,Republican,Blank Votes,0
Brockton,3,C,President,,Republican,Ron Paul,6
Brockton,4,B,President,,Green-Rainbow,All Others,0
Westfield,4,A,President,,Green-Rainbow,Total Votes Cast,0
W. Springfield,-,1,President,,Democratic,Blank Votes,2
Wakefield,-,3,President,,Green-Rainbow,Kent Mesplay,0
Beverly,5,1,President,,Republican,No Preference,1
